timestamp_x,ask_price,bid_price,binance-futures_NEARUSDT_liquidation_long,binance-futures_NEARUSDT_liquidation_short
1651364429109945.5,10.357803699897225,10.35669578622816,380,0
1651364490989943.2,10.36153186558517,10.360389339513326,0,0
1651364548847915.8,10.348963594994311,10.347879408418658,0,0
1651364608242629.8,10.328299212598425,10.327237345331834,0,0
1651364669625659.2,10.30165415821501,10.30055172413793,2234,0
1651364727853393.0,10.28122655426765,10.28013804004215,126,0
1651364788865770.0,10.290785634118967,10.289682379349046,0,0
1651364848890429.8,10.282178997613366,10.28113245823389,0,0
1651364908882094.2,10.276460088691795,10.275350332594234,276,0
1651364969816310.8,10.274567600487211,10.273470158343484,0,0
1651365031289638.0,10.248043336944745,10.246951245937161,704,0
1651365090085378.0,10.2044248046875,10.20272265625,359,0
1651365150011913.8,10.294094373865699,10.292682395644283,7,275
1651365208900324.0,10.326949432404541,10.325416924664603,0,0
1651365270108847.5,10.35520829015544,10.353992746113988,0,169
1651365332293910.5,10.40268576544315,10.4013527305282,0,6
1651365388735348.8,10.4544,10.453117391304348,0,0
1651365450835285.0,10.49723896353167,10.495982725527831,0,3905
1651365508592076.5,10.505520939734424,10.504369765066395,0,0
1651365570517938.0,10.543263736263738,10.541985014985015,0,76
1651365627642926.2,10.516642095053346,10.515316197866149,0,0
1651365689315528.8,10.532608571428572,10.531391428571428,0,0
1651365749102646.8,10.513960167714885,10.512774633123689,0,0
1651365809050208.5,10.515551236749117,10.514458186101296,0,0
1651365868622661.5,10.50970197300104,10.508551401869159,0,0
1651365928604742.0,10.49615697036224,10.495034028540067,0,0
1651365988821452.8,10.494991011235955,10.49391797752809,0,0
1651366049504190.2,10.499236538461538,10.498040384615384,0,0
1651366109553863.2,10.516322017458778,10.515206595538313,0,0
1651366169907794.5,10.513278557114228,10.512143286573147,0,0
1651366229005137.5,10.502992613111727,10.50179593721145,0,0
1651366289253460.5,10.475507288629737,10.474372206025269,0,0
1651366349159784.5,10.472625820568927,10.47151750547046,0,0
1651366410149096.5,10.468265017667845,10.46712367491166,0,0
1651366469257623.8,10.456247422680411,10.455097938144329,4738,0
1651366530109504.0,10.470580973952433,10.469466591166478,0,0
1651366587879817.2,10.467812189054726,10.466713930348257,0,0
1651366650700150.8,10.455806618407445,10.45465563598759,1274,0
1651366709081549.5,10.445638792102207,10.444538908246225,0,0
1651366769515174.8,10.441303178484109,10.440259168704156,13,114
1651366829910107.2,10.4173017507724,10.416142121524203,184,0
1651366888052296.2,10.453645030425964,10.452519269776875,0,0
1651366949115326.5,10.472845310596833,10.47175761266748,0,0
1651367009654494.8,10.484756601607348,10.483659012629161,0,27
1651367070823364.5,10.464368475991648,10.46323903966597,0,0
1651367128773119.5,10.437523026315791,10.4364375,0,0
1651367189093740.8,10.393323201621072,10.392180344478216,107,0
1651367248216710.8,10.396646341463414,10.395581707317074,0,0
1651367310084772.2,10.388763546798028,10.387672413793105,135,0
1651367368731521.2,10.378662499999999,10.377526923076923,94,0
1651367427823584.5,10.406946871310506,10.405855962219599,0,0
1651367490677334.5,10.423405844155845,10.422251082251082,0,0
1651367547185056.8,10.418079110012362,10.417029666254637,0,0
1651367607789479.5,10.446872122762148,10.445762148337597,0,0
1651367668657300.8,10.40278112840467,10.401646887159533,0,0
1651367730823108.2,10.369012158054712,10.367849037487336,0,0
1651367789833387.2,10.383416915422886,10.382285572139304,0,17
1651367848304178.8,10.40738146551724,10.40628448275862,0,0
1651367909782255.8,10.396990024937656,10.395862842892768,0,0
