timestamp_x,ask_price,bid_price,binance-futures_ETHUSDT_liquidation_long,binance-futures_ETHUSDT_liquidation_short
1654042109417071.2,1947.3910336341262,1947.3782854799015,0.0,0.059
1654042171346293.2,1945.383149540518,1945.3713784461154,0.0,0.0
1654042230468800.2,1942.930416351249,1942.9165102195307,0.0,0.0
1654042288555621.0,1937.5926442307693,1937.5638621794874,46.315,0.0
1654042349801359.5,1934.5650673400671,1934.5422895622899,0.96,0.0
1654042408716151.8,1933.7401860119048,1933.7240848214285,3.307,0.0
1654042470545365.2,1934.7454036770584,1934.7330775379696,0.0,0.0
1654042529988577.0,1938.142948237059,1938.127261815454,0.0,0.0
1654042589057665.8,1942.1558972267535,1942.124347471452,0.0,0.95
1654042649513816.8,1945.5060796812747,1945.4861115537847,0.0,0.009
1654042709049551.8,1944.8311754827878,1944.8072795969774,0.0,0.0
1654042770852885.8,1945.5942408376964,1945.5783769633506,0.0,0.0
1654042831412638.8,1943.0883482506104,1943.076379170057,0.0,0.0
1654042889950099.2,1938.9660384615386,1938.9486000000002,0.0,0.0
1654042951595390.2,1934.7210968229954,1934.7069137670196,5.1,0.0
1654043008172444.8,1932.224212598425,1932.2019921259841,17.457,0.0
1654043071738449.8,1930.7355501618124,1930.7137459546925,3.236,0.0
1654043130341446.0,1933.2144591246904,1933.196655656482,0.0,0.0
1654043188959072.5,1935.326763969975,1935.311376146789,0.0,0.0
1654043249478671.5,1936.1144789180587,1936.0902466189339,0.0,0.0
1654043311009458.2,1940.3273106646059,1940.3110200927356,0.0,3.0879999999999996
1654043368773608.2,1938.8432126696832,1938.8262171945703,0.0,0.0
1654043430254891.5,1937.4393355761144,1937.4178385197645,0.0,0.0
1654043490643683.8,1938.0367667984187,1938.0158735177865,0.0,0.0
1654043549867803.8,1942.3222940723635,1942.3016859122404,0.0,0.0
1654043609832427.5,1942.4141791044776,1942.399683933275,0.0,0.0
1654043670225148.8,1943.7846830092985,1943.771885038039,0.0,0.0
1654043731311221.2,1945.346409657321,1945.3306853582556,0.0,0.5890000000000001
1654043788328980.0,1946.359806918745,1946.3456154465005,0.0,0.0
1654043850121035.2,1945.092330694811,1945.0738434476693,0.0,0.0
1654043908469808.2,1944.9414550509732,1944.9281371640407,0.0,0.0
1654043969959549.0,1946.6089756507138,1946.5923005877416,0.0,0.0
1654044029826030.2,1949.3283027185892,1949.310918442322,0.0,28.534
1654044089584322.2,1949.4635564202333,1949.4414630350193,0.0,0.0
1654044149298220.0,1950.1492034700316,1950.1360094637223,0.0,0.0
1654044209268684.2,1950.003202911738,1949.984294813467,0.0,0.0
1654044269916061.2,1950.0901845637584,1950.0753942953022,0.0,0.0
1654044329427996.0,1949.5908208366218,1949.5777190213103,0.0,0.0
1654044389396176.0,1949.3616394849787,1949.3490300429185,0.0,0.0
1654044449317572.5,1949.4439439439439,1949.42986986987,0.0,0.0
1654044508411140.0,1947.612963636364,1947.6003,0.786,0.0
1654044569066074.2,1946.9734120734906,1946.9580314960629,0.0,0.0
1654044627732023.8,1946.4209419014085,1946.4073767605632,0.0,0.0
1654044688956003.5,1945.9348214285715,1945.9236564625853,0.0,0.0
1654044748348583.0,1945.8767387387388,1945.8615405405405,0.0,0.0
1654044810099742.2,1946.3297269969667,1946.312537917088,0.0,0.0
1654044871409000.8,1948.4535879218474,1948.4354529307282,5.018,0.0
1654044930057771.5,1952.3073144286907,1952.271934945788,0.0,18.268
1654044989767905.8,1956.8031175059953,1956.7859152677859,0.0,0.021
1654045049553701.2,1955.9138275584207,1955.8975664786462,0.0,0.0
1654045108336209.5,1954.5174886672712,1954.5033454215775,0.0,0.0
1654045169121702.8,1953.9495140186916,1953.936859813084,0.0,0.0
1654045229764149.0,1952.4834709351305,1952.4647262005053,0.0,0.0
1654045289096823.0,1950.3573767752714,1950.3433249791144,0.0,0.0
1654045349732209.2,1949.2094995829857,1949.1969808173478,0.0,0.0
1654045409283079.2,1948.8195899347622,1948.8067940354147,0.0,0.0
1654045468781948.8,1949.517379784102,1949.5017762512268,0.0,0.0
1654045530132162.2,1948.3986900369005,1948.3816143911438,0.0,0.0
1654045589794530.2,1948.44846875,1948.4353958333334,0.0,0.0
1654045648032875.2,1947.6268204121689,1947.615112855741,0.0,0.0
1654045708086389.8,1948.0272022160664,1948.0155493998152,0.0,0.0
1654045770141992.8,1947.5582228915662,1947.5438554216867,0.0,0.0
1654045829923931.8,1948.3165919701214,1948.304248366013,0.0,0.0
1654045888300295.8,1949.9682697674418,1949.9566325581395,0.0,0.0
1654045949992620.2,1951.1869556243548,1951.1753250773993,0.0,0.0
1654046008928198.5,1950.6504630454142,1950.6363134461265,0.0,0.0
1654046069699831.2,1950.8765113871634,1950.86582815735,0.0,0.0
1654046129779974.5,1949.8794087665647,1949.865361875637,0.0,0.0
1654046190452794.0,1951.2144101123595,1951.2020224719101,0.0,0.0
1654046248781368.8,1951.1022346368716,1951.087160148976,0.0,0.0
1654046311073121.0,1950.226779808529,1950.2156657963444,0.0,0.0
1654046367180655.2,1950.8703484995158,1950.8588286544045,0.0,0.0
1654046428137376.8,1949.2462219730944,1949.2333632286995,0.0,0.0
1654046490612800.2,1948.4758078231291,1948.458801020408,0.0,0.0
1654046549088724.8,1944.4023966942148,1944.386123966942,0.088,0.0
1654046609907380.8,1943.2407112970711,1943.2249958158998,5.16,0.0
1654046668240556.2,1943.4758532272324,1943.4638019451813,0.0,0.0
1654046728528434.8,1945.1059363957597,1945.0901943462898,0.0,0.0
1654046788012385.2,1945.3770864461046,1945.3644290288153,0.0,0.0
1654046852026100.8,1945.3905994291151,1945.3800285442437,0.0,0.0
1654046908885602.5,1946.0241055234953,1946.0133470733717,0.0,0.0
1654046969524920.5,1945.1588830715532,1945.1441012216405,0.0,0.0
1654047029111267.5,1946.5808948339484,1946.5643173431736,0.0,0.0
1654047088949723.8,1947.327985611511,1947.3150629496404,0.0,0.0
1654047149604265.2,1947.2042489711935,1947.1926748971193,0.0,0.0
1654047210727382.8,1948.4362285714285,1948.4235428571428,0.0,0.0
1654047268257856.8,1948.982687569989,1948.9719260918253,0.0,0.0
1654047329636607.8,1944.6656603773583,1944.647760459393,0.0,0.0
1654047388810723.2,1943.0750263620387,1943.0626977152901,0.0,0.0
1654047449352351.0,1943.3672324011573,1943.354156219865,0.0,0.0
1654047508819936.5,1944.1506237424546,1944.1380684104627,0.0,0.0
1654047568666180.8,1945.245424954792,1945.233164556962,0.0,0.0
1654047629545509.5,1944.931217681401,1944.919616346956,0.0,0.0
1654047690530893.2,1945.204854368932,1945.1945145631066,0.0,0.0
1654047748839456.0,1943.1494214079073,1943.1364898746385,0.0,0.0
1654047808391415.0,1941.6551598962835,1941.643621434745,1.656,0.0
1654047868733294.2,1941.8525522252498,1941.8394550408718,0.0,0.0
1654047927755047.5,1941.5951183431953,1941.582899408284,0.0,0.0
1654047990367730.8,1942.583454215775,1942.5695376246601,0.0,0.0
1654048049002044.8,1942.7366354166666,1942.7246354166666,0.0,0.0
1654048111374812.2,1942.9746541501977,1942.9615909090908,0.0,0.0
1654048168624311.5,1943.097055276382,1943.0853969849245,0.0,0.0
1654048231205751.0,1943.8433483754513,1943.831579422383,0.0,0.0
1654048289629363.0,1945.2178460128323,1945.204399633364,0.0,0.0
1654048348349533.8,1944.9252044989776,1944.913517382413,0.0,0.0
1654048409805333.2,1945.0750514403292,1945.064197530864,0.0,0.0
1654048469893778.0,1945.7068612440191,1945.6938564593302,0.0,0.0
1654048530246067.8,1946.490535117057,1946.4762290969898,0.0,0.0
