timestamp_x,ask_price,bid_price,binance-futures_ETHUSDT_liquidation_long,binance-futures_ETHUSDT_liquidation_short
1646093249633011.5,2936.7018508655124,2936.6711850865513,0.9710000000000001,0.0
1646093309024349.0,2942.2073523556737,2942.185653616457,0.0,0.0
1646093369095155.5,2946.884830188679,2946.8606867924527,0.0,0.235
1646093430126311.2,2953.8657977675643,2953.8281155613918,0.0,8.644
1646093489303783.2,2962.079631728045,2961.9575,0.0,16.95
1646093550589041.8,2966.4534185733514,2966.40868102288,0.0,15.424999999999999
1646093609311466.8,2960.1514212874445,2960.130369662205,0.0,0.0
1646093669619394.2,2956.6400557103066,2956.6156894150417,0.616,0.0
1646093729594753.2,2955.17553856383,2955.1510571808512,0.107,0.0
1646093790057710.8,2949.4084784053157,2949.378870431894,11.645,0.0
1646093849751598.0,2943.407620967742,2943.387130376344,1.1969999999999998,0.0
1646093910605705.0,2938.6883560753736,2938.663365821962,8.657,0.0
1646093968844414.8,2938.4455727336613,2938.421510892481,0.0,0.0
1646094028868136.2,2941.441846785226,2941.4149863201096,0.0,0.0
1646094089345687.0,2939.8315169366715,2939.812260677467,0.0,0.0
1646094148954844.0,2938.7610099464423,2938.741438408569,0.0,0.0
1646094209795124.0,2937.402933130699,2937.3864285714285,0.0,0.0
1646094268935121.0,2940.121647770219,2940.1049886621313,0.0,0.0
1646094329723746.5,2937.9789627118644,2937.951640677966,0.0,0.0
1646094389249717.0,2942.1800355618775,2942.163492176387,0.0,0.0
1646094448208190.5,2944.702894183602,2944.6841345480025,0.0,0.0
1646094509512912.2,2945.0860792639774,2945.068754423213,0.0,0.0
1646094569701589.2,2947.864143258427,2947.8472893258427,0.0,0.0
1646094628945133.0,2946.652065693431,2946.637394160584,0.0,0.0
1646094689561059.8,2944.398629825889,2944.3775397426193,0.0,0.0
1646094749290116.0,2944.0219939804365,2944.0039202407825,0.0,0.0
1646094808861694.2,2947.9198878923767,2947.902130044843,0.0,0.0
1646094869571102.2,2951.7288957055216,2951.684205862304,0.0,1.044
1646094929606712.5,2955.549799585349,2955.5318659295094,0.0,0.0
1646094989530700.8,2954.9847588005214,2954.9619491525423,0.0,0.594
1646095048828513.0,2952.6351357466065,2952.6203016591253,0.0,0.0
1646095109888191.0,2949.9880304127446,2949.959847936278,0.0,0.0
1646095169219544.5,2949.2585692307694,2949.244776923077,0.0,0.0
1646095228527650.0,2950.862277383767,2950.8460914105594,0.0,0.0
1646095289567423.8,2952.0849586155005,2952.0690293453727,0.0,0.0
1646095348543981.8,2950.2595617529882,2950.24580876494,0.0,0.0
1646095408290374.8,2949.3376276771005,2949.3218863261945,0.0,0.0
1646095469819157.0,2949.2919281811087,2949.2773536299765,0.0,0.0
1646095529479101.5,2946.104474272931,2946.0881208053693,0.0,0.0
1646095589889969.2,2951.3476533742332,2951.2332515337425,0.003,0.0
1646095648913317.8,2945.4204419101925,2945.3981468282254,0.0,0.0
1646095709813000.5,2940.2761140939597,2940.2465838926178,5.327,0.0
1646095769355420.0,2937.862473498233,2937.8369681978797,0.0,0.0
1646095828329828.8,2939.780092951201,2939.7587683965917,0.0,0.0
1646095889088696.5,2940.6265183917876,2940.6089734816082,0.0,0.0
1646095947419688.8,2942.1765394402037,2942.163392705683,0.0,0.0
1646096008238001.5,2943.623325471698,2943.6063757861634,0.0,0.0
1646096068507517.8,2946.174762264151,2946.157283018868,0.0,0.0
1646096129847706.2,2947.336363636364,2947.3189366883116,0.0,0.0
1646096188053145.2,2947.5762458745876,2947.5598679867985,0.0,0.0
1646096248938314.2,2946.832774140753,2946.81414893617,0.0,0.0
1646096307151733.5,2948.9876575121166,2948.971453957997,0.0,0.0
1646096369113347.8,2947.788670568562,2947.7740384615386,0.0,0.0
1646096429351947.2,2943.7495670995672,2943.7310894660895,0.0,0.0
1646096489247790.2,2945.5569373942467,2945.5431810490695,0.0,0.0
1646096548775279.0,2948.625300077942,2948.6002182385037,0.0,0.0
1646096609887301.0,2946.4983622828786,2946.480322580645,0.0,0.0
1646096669245769.8,2944.3632093775263,2944.342594987874,0.0,0.0
1646096729566937.0,2943.562193877551,2943.549413265306,0.0,0.0
1646096789954778.2,2943.8669456427956,2943.85438308887,0.0,0.0
1646096849880633.0,2942.277998417722,2942.262143987342,0.0,0.0
1646096911319502.8,2939.2999049881237,2939.2687885985747,0.0,0.0
1646096969479239.8,2938.006346004655,2937.9916834755622,0.0,0.0
1646097029161346.0,2936.839195751138,2936.824226100152,0.34,0.0
1646097090934960.0,2934.981168639053,2934.963454142012,35.605000000000004,0.0
1646097148614936.2,2932.346870332655,2932.3277325186696,1.957,0.0
1646097209614083.0,2931.7020532319393,2931.6877718631176,0.0,0.0
1646097270014837.2,2926.3718915343916,2926.3401322751324,7.1080000000000005,0.0
1646097329649797.0,2924.254250681199,2924.236641689373,3.419,0.0
1646097389379989.0,2924.0863947909525,2924.0698149417412,0.067,0.0
1646097449493613.5,2924.053602620087,2924.036790393013,0.233,0.0
1646097510397102.5,2920.471426630435,2920.4506589673915,6.189,0.0
1646097569717762.8,2925.656583725622,2925.63169468729,0.0,0.0
1646097629058315.2,2932.7502001429593,2932.735611150822,0.0,0.0
1646097689081946.8,2933.7316920473772,2933.71975465313,0.0,0.0
1646097749931272.5,2934.7150219106047,2934.701314636284,0.0,0.059
1646097808999337.0,2933.0900261096604,2933.0746040034815,0.0,0.0
1646097868840910.8,2931.599322469983,2931.585728987993,0.0,0.0
1646097928179465.2,2928.791186736475,2928.7781762652708,0.0,0.0
1646097989682763.2,2927.896989966555,2927.884515050167,0.0,0.0
1646098050173589.2,2926.8101013250193,2926.7989477786437,0.0,0.0
1646098108804377.5,2927.8266470588237,2927.813798319328,0.0,0.0
1646098170840561.0,2925.274278884462,2925.2618007968126,0.0,0.0
1646098229679491.2,2927.0181016231472,2926.9984968242766,0.0,0.0
1646098289727611.8,2928.0723236514523,2928.057643153527,0.0,0.0
1646098349243460.8,2926.8757664233576,2926.86204379562,0.0,0.0
1646098409395664.2,2928.316722354813,2928.303556085919,0.0,0.0
1646098469593078.5,2924.957075471698,2924.9399371069185,0.0,0.0
1646098528710838.5,2925.4573551020408,2925.4433714285715,0.0,0.0
1646098588276863.0,2923.822487684729,2923.808784893268,0.0,0.0
1646098648761931.8,2923.7019855305466,2923.6875482315113,0.0,0.0
1646098709713679.5,2922.7014870881567,2922.690329474621,0.0,0.0
1646098769806438.0,2922.6247271268057,2922.6108828250403,0.0,0.0
1646098831904190.2,2922.6012926652143,2922.5717138707337,0.036,0.027
1646098888544309.2,2927.258290734824,2927.242923322684,0.0,0.0
1646098949201303.2,2927.116748466258,2927.1043207712532,0.0,0.0
1646099008693067.5,2926.777428851816,2926.7622178606475,0.0,0.0
1646099068406974.5,2927.620229320229,2927.6072645372647,0.0,0.232
1646099128125238.0,2924.4724256086565,2924.457159603246,0.0,0.0
1646099189344090.2,2924.669939183319,2924.655890529974,0.0,0.0
1646099248640658.2,2925.7338030888027,2925.718658301158,0.0,0.0
1646099309853214.8,2926.139333958724,2926.1242401500936,0.0,0.0
1646099369575741.8,2925.7722263797946,2925.761459307764,0.0,0.0
1646099428480214.5,2925.8510089285714,2925.836348214286,0.0,0.0
1646099490131085.5,2927.243945808637,2927.2294919559695,0.0,0.0
1646099549193704.0,2927.765703185703,2927.751212121212,0.0,0.0
1646099610526581.8,2923.654022435898,2923.6419230769234,0.0,0.0
1646099668429147.5,2923.9785338015804,2923.964653204566,0.0,0.0
1646099729725578.0,2922.7726330275227,2922.76076146789,0.0,1.466
1646099791436691.8,2918.453791164659,2918.438706827309,0.102,0.0
1646099849174373.8,2914.9824868913856,2914.9663670411987,2.593,0.0
1646099909825253.0,2916.1761850152907,2916.1613455657493,0.0,0.0
1646099968828837.5,2916.978998357964,2916.9598768472906,0.0,0.0
1646100028406333.0,2918.775955487337,2918.7609132770526,0.0,0.0
1646100089490504.5,2920.3688353413654,2920.353734939759,0.008,0.0
1646100148738469.8,2919.8976479514417,2919.883414264036,0.0,0.0
1646100209470654.8,2919.4502344381567,2919.4375505254648,0.0,0.0
1646100269646026.2,2918.922759398496,2918.909105263158,0.0,0.0
1646100330778912.2,2916.768391070054,2916.7528021555045,0.86,0.0
1646100389104012.0,2912.8063751763048,2912.792108603667,0.436,0.0
1646100449838793.5,2913.7372285714287,2913.7244142857144,0.0,0.0
1646100509885025.0,2913.280711325967,2913.2674240331494,0.092,0.0
1646100569764293.2,2912.77595431098,2912.761098010317,0.002,0.0
1646100629601134.8,2911.8873315543697,2911.866397598399,1.076,0.0
1646100690124548.8,2913.8519113372095,2913.835152616279,0.0,0.0
1646100750092661.0,2912.008964539007,2911.9947943262414,0.0,0.0
1646100808926976.2,2912.883553412463,2912.8694139465874,0.0,0.0
1646100869825347.2,2912.768494065282,2912.7341765578635,0.0,0.0
1646100929969304.5,2907.664051612903,2907.6348322580648,1.7630000000000001,0.0
1646100989926072.2,2909.9381728742096,2909.915818692902,5.435,0.0
1646101049622323.0,2915.9477006068782,2915.927552258934,0.0,0.0
1646101108933888.8,2917.806777777778,2917.785833333333,0.0,0.0
1646101167846356.8,2918.6781461538462,2918.6581538461537,0.0,0.716
1646101228581788.0,2917.7637468566636,2917.7503352891868,0.0,0.0
1646101289102105.2,2917.4619967132294,2917.450336894002,0.0,0.0
1646101349287153.0,2919.0566460587324,2919.042720247295,0.0,0.0
1646101408348149.0,2919.5236972704715,2919.5094789081886,0.0,0.0
1646101469323960.5,2918.9315026362037,2918.9176801405974,0.0,0.0
1646101528079463.2,2918.0885573476703,2918.075896057348,0.0,0.0
1646101588586513.2,2916.6266666666666,2916.6140767973857,0.0,0.0
1646101649208614.5,2911.754754346183,2911.7418896447466,0.0,0.0
1646101709926135.2,2909.107544378698,2909.092544378698,0.0,0.0
1646101770131583.0,2909.5641791044777,2909.5528043990575,0.0,0.0
1646101828163819.5,2908.4372763262077,2908.4223911322247,0.0,0.0
1646101889872685.0,2906.804815088757,2906.7908505917158,0.0,0.0
1646101949747048.8,2910.0997126436782,2910.084885057471,0.0,0.0
1646102008864378.0,2913.1898805078417,2913.1741672890216,0.0,0.0
1646102068830609.2,2914.3136566091953,2914.300862068965,0.0,0.0
1646102128730937.0,2914.887872168285,2914.8737621359223,0.0,0.0
1646102188216283.2,2918.4315092816787,2918.4170621468925,0.0,0.302
1646102248054766.2,2916.9935234590616,2916.981361545538,0.0,0.0
1646102309061731.8,2915.729294605809,2915.714066390042,0.0,0.0
1646102369063699.5,2915.5400802854597,2915.527225691347,0.0,0.0
1646102427795571.2,2915.4632063975628,2915.4453160700687,0.0,0.0
1646102488811860.8,2917.1915130434786,2917.1786260869567,0.0,0.0
1646102549607357.0,2917.1770970537264,2917.163526863085,0.0,0.0
1646102608645497.8,2916.261481810115,2916.2493433895297,0.0,0.0
1646102668481180.8,2915.2510832587286,2915.2392927484334,0.0,0.0
1646102728965387.2,2916.7721158911327,2916.7592273924497,0.0,0.0
1646102788673314.0,2916.414868778281,2916.3992760180995,0.0,0.0
1646102848917962.2,2916.4281387181736,2916.416979806848,0.0,0.0
1646102908368225.2,2915.678177737882,2915.6662657091565,0.0,0.0
1646102969594308.2,2914.7490860215053,2914.736836917563,0.0,0.0
1646103028192457.5,2914.8589148737137,2914.846183348924,0.0,0.0
1646103090414924.8,2913.025186147186,2913.0140952380953,0.0,0.0
1646103148052976.8,2913.5342039800994,2913.520671641791,0.0,0.0
1646103208840789.0,2914.790051457976,2914.7778559176672,0.0,0.0
1646103268488079.5,2913.408409090909,2913.3965151515154,0.0,0.0
1646103329942562.5,2914.819445843829,2914.8073383711167,0.0,0.0
1646103388682056.0,2916.7537996545766,2916.734689119171,0.0,0.0
1646103448165086.5,2917.401657458564,2917.389023941068,0.0,0.0
1646103509403048.0,2917.748766066838,2917.7377634961435,0.0,0.0
1646103568903760.5,2916.9100085543196,2916.896894781865,0.0,0.0
1646103628188215.0,2916.569727767695,2916.556715063521,0.0,0.0
1646103688637372.2,2914.5527721866424,2914.5419853613907,0.0,0.0
1646103749308202.2,2913.311950439648,2913.296690647482,0.0,0.0
1646103808942855.0,2910.4754266211608,2910.4633788395904,0.0,0.0
1646103867922833.0,2911.7082844444444,2911.696648888889,0.0,0.0
1646103928526027.5,2910.6108850364967,2910.5946076642335,0.0,0.0
1646103989043807.8,2909.1959656652357,2909.1837682403434,0.0,0.0
1646104048865296.0,2909.480569456428,2909.4670578084556,0.0,0.0
1646104108375878.8,2909.630815811606,2909.619024390244,0.0,0.0
1646104169758740.8,2907.98971291866,2907.9749441786284,0.0,0.0
1646104228710815.5,2908.296337907376,2908.2810034305317,0.0,0.0
1646104288944702.0,2909.040802854594,2909.0295807314897,0.0,0.0
1646104348964976.8,2908.13600536193,2908.1236550491512,0.0,0.0
1646104409306946.5,2906.1304838709675,2906.117691001698,0.53,0.0
1646104468794126.5,2903.133840682788,2903.1166856330015,4.146,0.0
1646104528466000.0,2903.38891605542,2903.374531377343,0.0,0.0
1646104590064821.2,2903.346909693455,2903.3357332228666,0.0,0.0
1646104651012872.8,2901.8391311343526,2901.8202654867255,0.502,0.0
1646104709663059.8,2898.6226912751677,2898.6059194630875,0.277,0.0
1646104768611953.5,2901.007179665738,2900.9939066852367,0.0,0.0
1646104829546278.2,2901.3872818311875,2901.3752217453507,0.0,0.0
1646104888843986.0,2900.530919811321,2900.519001572327,0.0,0.0
1646104949389465.8,2900.5602154531944,2900.5486849925705,0.0,0.0
