timestamp_x,ask_price,bid_price,binance-futures_BTCUSDT_liquidation_long,binance-futures_BTCUSDT_liquidation_short
1648771651379751.2,45576.00736497545,45575.8968903437,0.03,0.0
1648771708896184.8,45547.98383233533,45547.855260906756,0.0,0.0
1648771769741040.8,45556.72993474714,45556.59200652528,0.0,0.0
1648771830078354.5,45544.957824933685,45544.826525198936,0.053,0.0
1648771888727453.8,45562.62926447574,45562.51228482003,0.0,0.0
1648771950765016.5,45601.366901960784,45601.19545098039,0.0,0.113
1648772009058936.2,45620.81604447975,45620.698808578236,0.0,0.0
1648772069219669.2,45612.85642857143,45612.74555555556,0.0,0.0
1648772129955378.2,45582.172970779226,45582.02843344156,0.019,0.001
1648772189336749.2,45568.116681534346,45568.01614629795,0.0,0.0
1648772251066088.2,45580.42491582492,45580.30925925926,0.006,0.0
1648772311139630.8,45572.514224507286,45572.379005998286,0.0,0.0
1648772370216289.8,45549.88143297381,45549.767180277355,0.0,0.001
1648772429486385.0,45568.636962750716,45568.528748806115,0.0,0.0
1648772490944420.5,45558.575418060194,45558.458110367894,0.0,0.0
1648772548369242.5,45576.52986891386,45576.408895131084,0.0,0.0
1648772611009128.0,45600.44910630291,45600.34148635936,0.0,0.0
1648772669658982.2,45601.541153470185,45601.435679374394,0.0,0.0
1648772731244362.2,45605.821520236925,45605.71628825272,0.0,0.0
1648772791166546.2,45610.43851351351,45610.337049549555,0.0,0.0
1648772850968923.0,45601.52414113277,45601.411699164346,0.0,0.0
1648772910381873.8,45602.808294062204,45602.69962299717,0.0,0.0
1648772967717055.5,45597.52414141414,45597.41838383838,0.0,0.0
1648773030304795.8,45583.00825,45582.86516666667,0.0,0.0
1648773091057817.8,45525.718914728684,45525.584728682166,0.0,0.0
1648773149497791.0,45398.29520816968,45398.05703063629,0.252,0.0
1648773209379600.0,45391.08947368421,45390.88342498036,0.096,0.0
1648773268541276.2,45406.62144578313,45406.52104417671,0.0,0.0
1648773330157443.5,45437.005891719746,45436.7875,0.0,0.0
1648773389819106.5,45493.59894136808,45493.452198697065,0.518,0.244
1648773448657630.8,45539.00963341858,45538.882352941175,0.0,0.014
1648773509301991.8,45542.81240808823,45542.702297794116,0.0,0.001
1648773569544010.5,45550.50212765958,45550.40077369439,0.0,0.0
1648773629869761.0,45559.000442477874,45558.88725663717,0.0,0.84
1648773689370369.8,45563.9949168207,45563.8860443623,0.0,0.06
1648773750190059.8,45565.52572294373,45565.40926406927,0.0,0.019999999999999997
1648773810377360.0,45578.49827734711,45578.38070628768,0.0,0.043
1648773869358532.2,45600.38041958042,45600.273513986016,0.0,0.047
1648773929710707.0,45590.45207485761,45590.32969894223,0.0,0.0
1648773989565228.2,45592.99668008048,45592.882897384305,0.0,0.0
1648774048795037.8,45607.5780123131,45607.461389621814,0.0,0.0
1648774108726875.2,45605.65656660413,45605.55328330206,0.0,0.0
1648774167656601.5,45617.06005459509,45616.94449499545,0.0,0.0
1648774228529189.5,45625.77779960707,45625.67347740668,0.0,0.0
1648774287639346.2,45601.23901960784,45601.11833333334,0.0,0.0
1648774347904579.8,45595.895706214695,45595.792881355934,0.0,0.0
1648774410123545.8,45593.64901734104,45593.54797687861,0.0,0.0
1648774470587161.0,45585.50928196147,45585.30823117338,0.0,0.0
1648774529959147.2,45541.452992194274,45541.32065915004,0.0,0.0
1648774588697727.5,45532.352962625344,45532.234275296265,0.0,0.0
1648774648237394.5,45491.295614722,45491.10806577917,0.0,0.0
1648774709893488.5,45487.038870703764,45486.9213584288,0.0,0.0
1648774768693235.8,45521.44887593672,45521.08301415487,0.0,0.0
1648774828635824.8,45507.46581632653,45507.32568027211,0.0,0.0
1648774889237793.8,45479.20849557522,45479.09265486726,0.0,0.0
1648774949977244.5,45482.63870029098,45482.52240543162,0.0,0.0
1648775007219901.2,45470.46865671642,45470.334328358214,0.036,0.0
1648775069321768.8,45457.47679180887,45457.366894197956,0.0,0.0
1648775130580248.2,45442.95793291025,45442.774705349046,0.114,0.0
1648775190177469.0,45468.065257494236,45467.834127594164,0.044,0.0
1648775249563923.2,45404.58210689388,45404.451742835015,0.145,0.0
1648775309994650.5,45429.45821799307,45429.35043252596,0.0,0.0
1648775371071949.5,45424.47797051171,45424.368430182134,0.0,0.0
1648775428537445.5,45387.516853035144,45387.4018370607,0.0,0.0
1648775491151817.5,45386.262272727276,45386.12712121212,0.05,0.0
1648775548973766.8,45391.31873517787,45391.172015810276,0.0,0.0
1648775608655211.0,45357.77399527187,45357.65563435776,0.158,0.0
1648775669752901.5,45348.175037037036,45347.87725925926,1.101,0.0
1648775729069803.2,45356.86861626249,45356.754850213976,0.0,0.0
1648775788098602.8,45389.05509666081,45388.93725834798,0.0,0.0
1648775849642533.5,45402.60139344262,45402.47295081967,0.0,0.0
1648775908000148.0,45405.64750415974,45405.52778702163,0.0,0.0
