timestamp_x,bid_price,ask_price
1648760400000000.0,395.5711889927463,395.5711889927463
1648760460000000.0,395.5711889927463,395.5711889927463
1648760520000000.0,395.5711889927463,395.5711889927463
1648760580000000.0,395.5711889927463,395.5711889927463
1648760640000000.0,395.5711889927463,395.5711889927463
1648760700000000.0,395.5711889927463,395.5711889927463
1648760760000000.0,395.5711889927463,395.5711889927463
1648760820000000.0,395.5711889927463,395.5711889927463
1648760880000000.0,395.5711889927463,395.5711889927463
1648760940000000.0,395.5711889927463,395.5711889927463
1648761000000000.0,395.5711889927463,395.5711889927463
1648761060000000.0,395.5711889927463,395.5711889927463
1648761120000000.0,394.74217240295656,394.74217240295656
1648761180000000.0,394.74217240295656,394.74217240295656
1648761240000000.0,394.74217240295656,394.74217240295656
1648761300000000.0,392.382136015704,392.382136015704
1648761360000000.0,392.382136015704,392.382136015704
1648761420000000.0,394.88577915951004,394.88577915951004
1648761480000000.0,394.88577915951004,394.88577915951004
1648761540000000.0,394.88577915951004,394.88577915951004
1648761600000000.0,394.88577915951004,394.88577915951004
1648761660000000.0,392.3542757628364,392.3542757628364
1648761720000000.0,392.3542757628364,392.3542757628364
1648761780000000.0,392.3542757628364,392.3542757628364
1648761840000000.0,392.3542757628364,392.3542757628364
1648761900000000.0,392.3542757628364,392.3542757628364
1648761960000000.0,392.3542757628364,392.3542757628364
1648762020000000.0,392.3542757628364,392.3542757628364
1648762080000000.0,392.3542757628364,392.3542757628364
1648762140000000.0,392.3542757628364,392.3542757628364
1648762200000000.0,394.4279311597481,394.4279311597481
1648762260000000.0,394.4726795576024,394.4726795576024
1648762320000000.0,394.51743048988374,394.51743048988374
1648762380000000.0,394.58519142480174,394.58519142480174
1648762440000000.0,394.58519142480174,394.58519142480174
1648762500000000.0,394.58519142480174,394.58519142480174
1648762560000000.0,396.17815420404264,396.17815420404264
1648762620000000.0,396.17815420404264,396.17815420404264
1648762680000000.0,396.06658478285345,396.06658478285345
1648762740000000.0,396.06658478285345,396.06658478285345
1648762800000000.0,393.4709940412246,393.4709940412246
1648762860000000.0,393.4709940412246,393.4709940412246
1648762920000000.0,393.4709940412246,393.4709940412246
1648762980000000.0,393.4709940412246,393.4709940412246
1648763040000000.0,393.4709940412246,393.4709940412246
1648763100000000.0,393.4709940412246,393.4709940412246
1648763160000000.0,393.4709940412246,393.4709940412246
1648763220000000.0,393.4709940412246,393.4709940412246
1648763280000000.0,390.6556353010901,390.6556353010901
1648763340000000.0,390.6556353010901,390.6556353010901
1648763400000000.0,392.79411412469045,392.79411412469045
1648763460000000.0,392.79411412469045,392.79411412469045
1648763520000000.0,392.79411412469045,392.79411412469045
1648763580000000.0,392.79411412469045,392.79411412469045
1648763640000000.0,392.79411412469045,392.79411412469045
1648763700000000.0,392.79411412469045,392.79411412469045
1648763760000000.0,390.28697938023055,390.28697938023055
1648763820000000.0,390.0849073423462,390.0849073423462
1648763880000000.0,390.0849073423462,390.0849073423462
1648763940000000.0,392.46133584057446,392.46133584057446
1648764000000000.0,394.0854217007732,394.0854217007732
1648764060000000.0,387.5088563799455,387.5088563799455
1648764120000000.0,387.5088563799455,387.5088563799455
1648764180000000.0,386.5674173901248,386.5674173901248
1648764240000000.0,384.6015045052438,384.6015045052438
1648764300000000.0,384.6015045052438,384.6015045052438
1648764360000000.0,380.6051096080236,380.6051096080236
1648764420000000.0,378.3085255722932,378.3085255722932
1648764480000000.0,375.9284439597293,375.9284439597293
1648764540000000.0,375.9284439597293,375.9284439597293
1648764600000000.0,375.9284439597293,375.9284439597293
1648764660000000.0,373.882277471874,373.882277471874
1648764720000000.0,373.882277471874,373.882277471874
1648764780000000.0,373.882277471874,373.882277471874
1648764840000000.0,373.882277471874,373.882277471874
1648764900000000.0,373.882277471874,373.882277471874
1648764960000000.0,373.882277471874,373.882277471874
1648765020000000.0,371.7448925796041,371.7448925796041
1648765080000000.0,371.7448925796041,371.7448925796041
1648765140000000.0,371.7448925796041,371.7448925796041
1648765200000000.0,371.7448925796041,371.7448925796041
1648765260000000.0,369.33632721748774,369.33632721748774
1648765320000000.0,369.33632721748774,369.33632721748774
1648765380000000.0,369.33632721748774,369.33632721748774
1648765440000000.0,369.33632721748774,369.33632721748774
1648765500000000.0,369.33632721748774,369.33632721748774
1648765560000000.0,369.33632721748774,369.33632721748774
1648765620000000.0,371.12441621419043,371.12441621419043
1648765680000000.0,371.12441621419043,371.12441621419043
1648765740000000.0,368.912473532157,368.912473532157
1648765800000000.0,371.19913089746774,371.19913089746774
1648765860000000.0,371.19913089746774,371.19913089746774
1648765920000000.0,371.30651958048634,371.30651958048634
1648765980000000.0,371.30651958048634,371.30651958048634
1648766040000000.0,371.30651958048634,371.30651958048634
1648766100000000.0,371.30651958048634,371.30651958048634
1648766160000000.0,371.30651958048634,371.30651958048634
1648766220000000.0,371.30651958048634,371.30651958048634
1648766280000000.0,371.30651958048634,371.30651958048634
1648766340000000.0,371.30651958048634,371.30651958048634
1648766400000000.0,369.0838559078987,369.0838559078987
1648766460000000.0,369.0838559078987,369.0838559078987
1648766520000000.0,369.0679981177931,369.0679981177931
1648766580000000.0,368.1230251020849,368.1230251020849
1648766640000000.0,368.1279574676297,368.1279574676297
1648766700000000.0,368.1279574676297,368.1279574676297
1648766760000000.0,370.43484545650875,370.43484545650875
1648766820000000.0,370.5637245644718,370.5637245644718
1648766880000000.0,370.5637245644718,370.5637245644718
1648766940000000.0,370.5637245644718,370.5637245644718
1648767000000000.0,368.35611031844945,368.35611031844945
1648767060000000.0,368.35611031844945,368.35611031844945
1648767120000000.0,370.6508565887916,370.6508565887916
1648767180000000.0,370.7562423940346,370.7562423940346
1648767240000000.0,370.7562423940346,370.7562423940346
1648767300000000.0,370.7562423940346,370.7562423940346
1648767360000000.0,370.7562423940346,370.7562423940346
1648767420000000.0,370.7562423940346,370.7562423940346
1648767480000000.0,370.7562423940346,370.7562423940346
1648767540000000.0,370.7562423940346,370.7562423940346
1648767600000000.0,370.7562423940346,370.7562423940346
1648767660000000.0,368.5414452678668,368.5414452678668
1648767720000000.0,368.5414452678668,368.5414452678668
1648767780000000.0,368.5414452678668,368.5414452678668
1648767840000000.0,368.53087679527937,368.53087679527937
1648767900000000.0,370.752671408523,370.752671408523
1648767960000000.0,373.9201116103887,373.9201116103887
1648768020000000.0,373.9201116103887,373.9201116103887
1648768080000000.0,371.82777629845236,371.82777629845236
1648768140000000.0,371.82777629845236,371.82777629845236
1648768200000000.0,371.82777629845236,371.82777629845236
1648768260000000.0,371.82777629845236,371.82777629845236
1648768320000000.0,371.82777629845236,371.82777629845236
1648768380000000.0,371.82777629845236,371.82777629845236
1648768440000000.0,375.27788811596645,375.27788811596645
1648768500000000.0,375.27788811596645,375.27788811596645
1648768560000000.0,374.2279832090361,374.2279832090361
1648768620000000.0,374.2279832090361,374.2279832090361
1648768680000000.0,374.2279832090361,374.2279832090361
1648768740000000.0,374.2279832090361,374.2279832090361
1648768800000000.0,374.2279832090361,374.2279832090361
1648768860000000.0,374.2279832090361,374.2279832090361
1648768920000000.0,374.2279832090361,374.2279832090361
1648768980000000.0,376.7126147323823,376.7126147323823
1648769040000000.0,379.6889093211919,379.6889093211919
1648769100000000.0,379.6889093211919,379.6889093211919
1648769160000000.0,382.1130249374464,382.1130249374464
1648769220000000.0,382.1130249374464,382.1130249374464
1648769280000000.0,382.11415198095983,382.11415198095983
1648769340000000.0,382.11415198095983,382.11415198095983
1648769400000000.0,382.72323784355774,382.72323784355774
1648769460000000.0,383.2533756496145,383.2533756496145
1648769520000000.0,383.2533756496145,383.2533756496145
1648769580000000.0,383.2533756496145,383.2533756496145
1648769640000000.0,383.2533756496145,383.2533756496145
1648769700000000.0,383.2533756496145,383.2533756496145
1648769760000000.0,383.2533756496145,383.2533756496145
1648769820000000.0,383.2533756496145,383.2533756496145
1648769880000000.0,383.2533756496145,383.2533756496145
1648769940000000.0,383.2533756496145,383.2533756496145
1648770000000000.0,383.2533756496145,383.2533756496145
1648770060000000.0,383.2533756496145,383.2533756496145
1648770120000000.0,383.2533756496145,383.2533756496145
1648770180000000.0,383.2533756496145,383.2533756496145
1648770240000000.0,383.2533756496145,383.2533756496145
1648770300000000.0,383.2533756496145,383.2533756496145
1648770360000000.0,383.2533756496145,383.2533756496145
1648770420000000.0,383.2533756496145,383.2533756496145
1648770480000000.0,383.2533756496145,383.2533756496145
1648770540000000.0,381.7878496143651,381.7878496143651
1648770600000000.0,381.7878496143651,381.7878496143651
1648770660000000.0,381.7878496143651,381.7878496143651
1648770720000000.0,381.7878496143651,381.7878496143651
1648770780000000.0,381.7878496143651,381.7878496143651
1648770840000000.0,381.7878496143651,381.7878496143651
1648770900000000.0,381.7878496143651,381.7878496143651
1648770960000000.0,381.7878496143651,381.7878496143651
1648771020000000.0,381.7878496143651,381.7878496143651
1648771080000000.0,381.7878496143651,381.7878496143651
1648771140000000.0,381.7878496143651,381.7878496143651
1648771200000000.0,381.7878496143651,381.7878496143651
1648771260000000.0,381.7878496143651,381.7878496143651
1648771320000000.0,381.7878496143651,381.7878496143651
1648771380000000.0,381.7878496143651,381.7878496143651
1648771440000000.0,381.7878496143651,381.7878496143651
1648771500000000.0,381.7878496143651,381.7878496143651
1648771560000000.0,387.87329755970114,387.87329755970114
1648771620000000.0,387.87329755970114,387.87329755970114
1648771680000000.0,387.87329755970114,387.87329755970114
1648771740000000.0,387.87329755970114,387.87329755970114
1648771800000000.0,387.87329755970114,387.87329755970114
1648771860000000.0,387.9440839591762,387.9440839591762
1648771920000000.0,385.7040556541903,385.7040556541903
1648771980000000.0,385.7040556541903,385.7040556541903
1648772040000000.0,385.7040556541903,385.7040556541903
1648772100000000.0,385.7040556541903,385.7040556541903
1648772160000000.0,385.7040556541903,385.7040556541903
1648772220000000.0,385.7040556541903,385.7040556541903
1648772280000000.0,387.3642536153824,387.3642536153824
1648772340000000.0,387.3642536153824,387.3642536153824
1648772400000000.0,389.6998348007363,389.6998348007363
1648772460000000.0,389.6998348007363,389.6998348007363
1648772520000000.0,395.96271909044924,395.96271909044924
1648772580000000.0,395.96271909044924,395.96271909044924
1648772640000000.0,395.96271909044924,395.96271909044924
1648772700000000.0,395.96271909044924,395.96271909044924
1648772760000000.0,396.27025182204477,396.27025182204477
1648772820000000.0,396.27025182204477,396.27025182204477
1648772880000000.0,396.27025182204477,396.27025182204477
1648772940000000.0,396.27025182204477,396.27025182204477
1648773000000000.0,396.27025182204477,396.27025182204477
1648773060000000.0,396.27025182204477,396.27025182204477
1648773120000000.0,396.6033336387113,396.6033336387113
1648773180000000.0,396.6033336387113,396.6033336387113
1648773240000000.0,396.6033336387113,396.6033336387113
1648773300000000.0,396.6033336387113,396.6033336387113
1648773360000000.0,396.6033336387113,396.6033336387113
1648773420000000.0,396.6033336387113,396.6033336387113
1648773480000000.0,396.6033336387113,396.6033336387113
