timestamp_x,ask_price,bid_price,binance-futures_NEARUSDT_liquidation_long,binance-futures_NEARUSDT_liquidation_short
1646093912695334.5,9.73890052910053,9.737096296296297,1921,0
1646093965688541.5,9.697571572580646,9.695637096774194,29,0
1646094030505213.5,9.729704514363885,9.728121751025991,0,0
1646094090164287.0,9.722423230974632,9.720915887850468,0,0
1646094150919197.8,9.721931928687196,9.720619124797407,0,0
1646094211117919.2,9.719708754208753,9.718279461279462,0,0
1646094268449021.8,9.738667224080267,9.737234113712374,0,0
1646094329200745.5,9.73290113452188,9.731531604538088,0,0
1646094388684990.8,9.739903703703703,9.738596296296295,0,0
1646094447381433.0,9.754200704225353,9.752771126760562,0,0
1646094514259233.2,9.803222584147665,9.801587404994573,0,1223
1646094567076563.5,9.842321332133213,9.8405400540054,0,152
1646094629488069.8,9.832629888268157,9.830777932960894,0,0
1646094689902941.0,9.80240994623656,9.800559139784946,0,0
1646094749719899.8,9.801382716049384,9.799875,0,0
1646094809381953.8,9.813116591928251,9.811440956651719,0,0
1646094870662002.5,9.816179921773143,9.814470664928292,0,0
1646094928442647.5,9.804608633093526,9.80306762589928,0,0
1646094990621719.2,9.83167094017094,9.82985754985755,0,91
1646095048051155.2,9.860607453416149,9.858899378881988,0,0
1646095108776796.0,9.86379054054054,9.862129729729729,0,0
1646095171088972.8,9.858206002728512,9.856601637107776,0,0
1646095231043001.5,9.824995670995671,9.823497835497836,0,0
1646095288112667.2,9.812721495327102,9.811198130841122,0,0
1646095351243924.8,9.81322033898305,9.811828625235405,0,0
1646095414085319.0,9.847016927083333,9.845252604166665,0,0
1646095468597791.8,9.873174972314509,9.871468438538205,0,2
1646095526807404.5,9.8305046875,9.828978125,0,0
1646095589478277.0,9.84080353200883,9.838815673289185,0,0
1646095649005343.0,9.81553562005277,9.81406068601583,0,0
1646095707235152.0,9.783405269761605,9.781749058971142,0,0
1646095769886040.2,9.757449622166247,9.755799748110832,3,0
1646095829833494.5,9.77129057187017,9.769672333848531,0,0
1646095889833359.0,9.787704225352114,9.786234154929577,0,0
1646095948578403.8,9.800084112149532,9.798577570093457,0,0
1646096007891254.2,9.813177570093458,9.811641121495327,0,0
1646096068072555.5,9.824770723104056,9.823335097001763,0,0
1646096131332364.0,9.81761744966443,9.816082214765101,0,0
1646096190014042.8,9.805208566108007,9.803608938547486,0,0
1646096251853299.0,9.798282094594594,9.796662162162162,0,0
1646096308761929.0,9.803693262411349,9.802212765957448,0,0
1646096369496923.8,9.805038155802862,9.803496025437202,0,0
1646096428830056.2,9.780516688918558,9.77877570093458,0,0
1646096490962895.2,9.778681818181818,9.777197552447552,0,0
1646096548606207.0,9.79043600562588,9.788805907172996,0,0
1646096608941937.5,9.781933712121212,9.780323863636365,0,0
1646096670235001.8,9.78215582191781,9.780667808219178,0,0
1646096731204699.0,9.776519587628867,9.775167010309278,0,0
1646096791304763.8,9.803895174708819,9.802519134775375,0,0
1646096848572009.8,9.8351875,9.833633012820513,0,0
1646096912983110.8,9.83431905465288,9.83243870014771,0,0
1646096967708606.0,9.838003663003663,9.836430402930402,0,0
1646097028575113.5,9.795234972677596,9.793688524590163,0,0
1646097090709307.2,9.776035168195719,9.774550458715595,0,0
1646097147560327.8,9.762784431137725,9.761152694610779,0,0
1646097211211974.2,9.733085051546391,9.73136469072165,2192,0
1646097268532691.2,9.67209817813765,9.670237854251011,449,0
1646097329653155.2,9.664374701670644,9.662731503579952,0,0
1646097385832276.8,9.674013908205842,9.672431154381085,0,0
1646097451117110.2,9.696010752688172,9.694396505376345,0,0
1646097511423187.5,9.71974537037037,9.717965277777777,0,0
1646097569940116.5,9.744969827586207,9.743478448275862,0,1
1646097629407282.5,9.73576176890157,9.734353780313837,0,0
1646097688578962.8,9.769759316770187,9.768304347826087,0,0
1646097749969296.8,9.773539568345324,9.772212230215828,0,0
1646097809249073.8,9.757786389413988,9.756241965973535,0,0
1646097870699012.2,9.75308916083916,9.751732517482518,0,0
1646097930175558.2,9.73502,9.733545454545455,0,0
1646097987509307.0,9.726458483754513,9.724931407942238,0,0
1646098050730860.0,9.711453625632377,9.709991568296795,0,0
1646098108650604.0,9.727512274959084,9.725962356792143,0,0
1646098172036420.8,9.70553125,9.704283333333333,0,0
1646098229454901.5,9.720528735632183,9.719149425287357,0,0
1646098290608627.2,9.722390681003585,9.721071684587814,0,0
1646098349372633.5,9.712270633397313,9.71099424184261,0,0
1646098409020471.0,9.72362077294686,9.722386473429951,0,0
1646098468322140.8,9.707093309859156,9.705575704225351,0,0
1646098530138187.5,9.712358796296295,9.711018518518518,0,0
1646098589857538.0,9.71258705357143,9.711125,0,0
1646098649027496.8,9.711842105263157,9.710485125858124,0,0
1646098709352167.2,9.705596816976128,9.704315649867373,0,0
1646098769883430.0,9.7018,9.700307526881721,0,0
1646098833838113.8,9.693389928057554,9.69171654676259,0,0
1646098890313371.0,9.721455932203389,9.720096610169492,0,0
1646098947665179.5,9.722044401544402,9.720606177606179,0,0
1646099007894216.8,9.723256157635468,9.722064039408867,0,0
1646099070314150.8,9.727755952380951,9.726321428571428,0,0
1646099126026368.0,9.730138528138527,9.728642857142857,0,0
1646099191618862.2,9.721858037578288,9.720352818371607,0,0
1646099250209471.5,9.72734523809524,9.725888095238096,0,0
1646099311115983.0,9.72912658227848,9.727689873417722,0,0
1646099366107278.2,9.727003058103975,9.725874617737002,0,0
1646099427129508.2,9.728489411764706,9.727122352941176,0,0
1646099488694358.2,9.730995464852606,9.729514739229026,0,0
1646099547779069.8,9.723644943820224,9.722123595505618,0,0
1646099613182170.8,9.687745825602969,9.686168831168832,0,0
1646099667872261.5,9.68448076923077,9.682917307692309,0,0
1646099730917410.5,9.685487499999999,9.683933333333332,0,0
1646099792927821.5,9.685890595009598,9.684456813819578,0,0
1646099847166553.2,9.68048742746615,9.678876208897487,0,0
1646099908649263.0,9.677742214532872,9.676370242214533,0,0
1646099968598189.8,9.68030847457627,9.678920338983051,0,0
1646100027928873.0,9.688527336860671,9.687266313932982,0,0
1646100088866048.8,9.70036013400335,9.698964824120603,0,367
1646100146786272.0,9.704406844106463,9.702931558935362,0,0
1646100213405489.8,9.709180722891565,9.707765060240963,0,0
1646100269584956.5,9.692346473029046,9.69090663900415,0,0
1646100334619480.8,9.66190447761194,9.660325373134327,0,0
1646100389167485.8,9.615762483130904,9.614095816464237,153,0
1646100448922153.5,9.621149441340783,9.619722067039106,0,0
1646100513140528.5,9.606524087591241,9.60507299270073,68,0
1646100569539754.2,9.605756097560976,9.604423344947735,0,0
1646100628566519.8,9.582432704402516,9.580811320754718,0,0
1646100691867553.5,9.592439367311073,9.590959578207382,0,0
1646100751371679.2,9.575553642384106,9.574078145695365,0,0
1646100808213770.0,9.589866328257191,9.588412859560068,0,0
1646100869335674.8,9.594973977695167,9.593490706319702,0,0
1646100928115305.5,9.567452282157676,9.56576071922545,0,0
1646100986984944.0,9.569276504297996,9.567670487106017,0,0
1646101052082940.2,9.603722074468084,9.602053191489361,0,0
1646101107827923.5,9.624550955414012,9.622998407643312,0,0
1646101164849246.5,9.610430555555556,9.6089375,0,0
1646101228044283.2,9.607587264150943,9.606318396226415,0,0
1646101290580522.2,9.600127882599581,9.598901467505241,0,0
1646101348598328.0,9.599803536345776,9.598583497053045,0,0
1646101409187897.5,9.609601336302896,9.60826057906459,0,0
1646101472197187.2,9.605066666666666,9.603709677419356,0,0
1646101528534428.0,9.603389635316699,9.601952015355087,0,0
1646101594264264.2,9.60056360078278,9.59893542074364,0,0
1646101650115933.8,9.56398088235294,9.562255882352941,0,0
1646101709733498.2,9.554883928571428,9.553408928571429,0,0
1646101771549316.8,9.563642533936651,9.562300904977375,0,0
1646101827192756.5,9.552421933085503,9.551009293680298,0,0
1646101891813304.5,9.536320846905538,9.534705211726385,166,0
1646101946540163.2,9.556870967741935,9.5553889943074,0,0
1646102007432792.5,9.560692946058092,9.559338174273858,0,0
1646102072371628.5,9.569179883945843,9.567928433268857,0,0
1646102130642499.0,9.568669980119285,9.56720675944334,0,0
1646102187713672.0,9.578293203883495,9.57700776699029,0,0
1646102247329292.5,9.57628756476684,9.575031088082902,0,0
1646102310015963.5,9.562953535353536,9.561672727272727,0,0
1646102371164561.8,9.551735357917572,9.550308026030368,0,0
1646102430009755.2,9.547770979020978,9.54640909090909,0,0
1646102488908332.0,9.562450819672131,9.561108606557378,0,0
1646102548971860.0,9.563380042462844,9.562061571125264,0,0
1646102611615090.0,9.588586816720257,9.587090032154341,0,0
1646102666572500.8,9.60275117370892,9.601184663536776,0,0
1646102731889365.5,9.6087234375,9.6071453125,0,443
1646102788468347.2,9.613995841995843,9.612694386694386,0,0
1646102848098878.2,9.612635235732009,9.611367245657569,0,0
1646102908957623.2,9.600395348837209,9.599290697674418,0,0
1646102969411416.5,9.596054968287527,9.59474841437632,0,0
1646103026951885.2,9.58591774891775,9.584621212121213,0,0
1646103092365140.8,9.580754854368932,9.579526699029126,0,0
1646103145885583.5,9.582334004024146,9.581060362173039,0,0
1646103211170514.2,9.587438388625593,9.58620616113744,0,0
1646103269316300.5,9.560723564954683,9.559380664652569,0,0
1646103329698799.2,9.562107991360692,9.560578833693304,0,0
1646103390611102.0,9.579566125290022,9.578192575406032,0,0
1646103448595827.5,9.581451030927836,9.580244845360825,0,0
1646103508890129.8,9.590890951276101,9.58961252900232,0,0
1646103567824699.0,9.58826616915423,9.586997512437812,0,0
1646103628236188.0,9.586340476190475,9.58505,0,0
1646103689521950.5,9.572136476426799,9.570915632754343,0,0
1646103749559394.0,9.563820408163265,9.562530612244899,0,0
1646103806760898.0,9.56328328611898,9.562065155807366,0,0
1646103871792227.0,9.56147619047619,9.560294117647059,0,0
1646103926082329.2,9.560901442307692,9.55948076923077,0,0
1646103991755578.0,9.559411255411256,9.558103896103896,0,0
1646104049651310.5,9.565625277161862,9.56429268292683,0,0
1646104110555576.2,9.572222222222221,9.571036175710594,0,0
1646104172070002.0,9.558909090909092,9.557578713968958,0,0
1646104230036684.5,9.550025,9.54870576923077,0,0
1646104290875701.8,9.550258741258741,9.548927738927738,0,0
1646104350763634.0,9.547178649237472,9.545943355119825,0,0
1646104411695638.0,9.539367816091954,9.538057471264368,0,0
1646104470601103.8,9.529827800829876,9.528271784232366,0,0
1646104528224638.0,9.52159356136821,9.520295774647886,318,0
1646104593474140.8,9.524484486873508,9.523305489260142,0,0
1646104655939176.5,9.514932263814618,9.513536541889483,156,0
1646104708923094.2,9.495288198757764,9.493934161490683,369,0
1646104768439026.2,9.509725290697673,9.508481104651162,0,0
1646104828741965.5,9.516849765258216,9.51553834115806,0,0
1646104887388611.5,9.506474820143886,9.505192446043164,0,0
1646104948783936.5,9.500272300469483,9.499098591549295,0,0
1646105008028321.8,9.509778776978417,9.50848561151079,0,0
1646105074284530.2,9.530483994878361,9.529019206145966,0,0
1646105129789821.0,9.540614634146342,9.538978861788618,0,0
1646105189899631.5,9.53455069124424,9.533048387096773,0,0
1646105248489262.2,9.53459686888454,9.533238747553815,0,0
1646105312215884.8,9.545226164079823,9.544028824833703,0,0
1646105368995531.0,9.543595360824742,9.542453608247424,0,0
1646105427840793.5,9.54673469387755,9.545562358276644,0,0
1646105488554851.5,9.546230179028132,9.544989769820972,0,0
1646105548759528.5,9.547733333333333,9.546538095238095,0,0
1646105608700806.8,9.548403381642512,9.547251207729468,0,0
1646105668157090.2,9.544765853658536,9.54350243902439,0,0
1646105730309984.8,9.545850253807107,9.54466497461929,0,0
1646105795427393.8,9.54460407239819,9.543169683257918,0,0
1646105847876209.8,9.545839622641509,9.544650943396228,0,0
1646105912058914.2,9.545069387755102,9.54364081632653,0,0
1646105970693724.5,9.541369685767098,9.539931608133086,0,0
1646106028032981.0,9.545637440758293,9.54435308056872,0,0
1646106089506822.5,9.548594724220624,9.54732134292566,0,0
1646106149663989.2,9.545076712328767,9.543824657534246,0,0
1646106205176525.0,9.5496975,9.548365,0,0
1646106267582670.8,9.545661057692307,9.54440625,0,0
1646106328840742.0,9.555174004192873,9.553790356394131,0,0
1646106389552576.2,9.556092715231788,9.554880794701987,0,0
1646106451200791.0,9.557970786516853,9.556737078651684,0,0
1646106508208143.8,9.555547904191616,9.55424251497006,0,0
1646106567602675.8,9.56865296803653,9.567490867579908,0,0
1646106632851950.5,9.572197530864196,9.57096913580247,0,0
1646106691621393.8,9.56997375328084,9.568706036745407,0,0
1646106748044379.0,9.572457725947523,9.571201166180758,0,0
1646106806512127.8,9.5749140969163,9.573460352422908,0,0
1646106869930717.2,9.558962616822429,9.557640186915888,0,0
1646106930793383.5,9.557391304347826,9.555987212276214,0,0
1646106990490711.2,9.558487577639752,9.557307453416149,0,0
1646107052341144.5,9.569720792079208,9.568223762376237,0,0
1646107109630671.8,9.581752,9.580397333333334,0,0
1646107167687599.8,9.5831,9.581856521739132,0,0
1646107227236584.2,9.586720792079207,9.58531089108911,0,0
1646107289624657.8,9.595182377049179,9.593944672131148,0,0
1646107349652554.8,9.592109123434705,9.590559928443648,0,0
1646107412131898.8,9.589416494845361,9.587958762886597,0,0
1646107471962473.2,9.589524520255864,9.58826012793177,0,0
1646107525687004.8,9.592973493975903,9.591580722891566,0,0
1646107590016029.8,9.59124938271605,9.589962962962963,0,0
1646107649630011.0,9.587073496659242,9.585734966592428,0,0
1646107706079303.5,9.586017341040463,9.584864161849712,0,0
1646107767321329.0,9.585960212201591,9.584594164456234,0,0
1646107831324748.0,9.580295890410959,9.579082191780822,0,0
1646107887678762.5,9.576204705882354,9.57495294117647,0,0
1646107949619210.0,9.583445727482678,9.582110854503464,0,0
1646108013131939.0,9.597109756097561,9.595726829268292,0,0
1646108068626240.0,9.618919937205652,9.617444270015698,0,0
1646108130548121.8,9.623191011235955,9.622007490636705,0,0
1646108191669736.2,9.60979520295203,9.608607011070111,0,0
1646108250544389.0,9.60420235756385,9.603021611001965,0,0
1646108311976140.2,9.602717850287908,9.601502879078694,0,0
1646108367263375.5,9.591191413237924,9.589969588550984,0,0
1646108428489518.0,9.594314285714285,9.592958928571429,0,0
1646108489396799.5,9.582104783599089,9.580972665148062,0,0
1646108550434282.0,9.580240825688072,9.57908486238532,0,0
1646108607898301.8,9.593192214111923,9.59194890510949,0,0
1646108670228148.2,9.60319391634981,9.601998098859315,0,0
1646108732634141.2,9.612265882352942,9.611068235294118,0,0
1646108790858127.8,9.617155612244899,9.615994897959185,0,0
1646108849420403.0,9.61818009478673,9.616841232227488,0,0
1646108908647948.8,9.622018604651162,9.620844186046511,0,0
1646108968181594.5,9.62253698630137,9.62135890410959,0,0
1646109030320219.2,9.624309823677581,9.622962216624684,0,0
1646109089759570.0,9.617137767220903,9.615781472684086,0,0
1646109149128931.8,9.623141732283464,9.621984251968504,0,0
1646109212043979.2,9.620730188679245,9.619394339622641,0,0
1646109269680615.8,9.621272980501391,9.620178272980501,0,0
1646109330456155.8,9.620453968253967,9.619114285714286,0,0
1646109391723950.5,9.625525943396227,9.623849056603774,0,0
1646109450661312.2,9.638448818897638,9.637207349081365,0,11
1646109507711450.8,9.646856,9.645549333333333,0,145
1646109569136911.0,9.652002024291498,9.65073076923077,0,52
1646109632279560.8,9.63970167064439,9.638494033412888,0,0
1646109685741197.8,9.636647727272727,9.635297727272727,0,0
1646109747152079.8,9.637005319148937,9.63581914893617,0,0
1646109812065417.5,9.628287531806615,9.627043256997455,0,0
1646109870607849.5,9.634752808988765,9.633512359550561,0,0
1646109929009848.2,9.636447154471545,9.63530081300813,0,0
1646109991736490.2,9.718151794871796,9.716518974358975,0,3315
1646110047315804.5,9.718485436893204,9.716879854368932,0,0
1646110109800994.0,9.714150584795322,9.712669590643275,0,0
1646110168863681.5,9.708928571428572,9.707724489795918,0,0
1646110228736799.5,9.696376518218624,9.695196356275304,0,0
1646110290778275.8,9.690939962476547,9.68973358348968,0,0
1646110349324766.2,9.700405472636817,9.699330845771144,0,0
1646110408907372.5,9.709764966740577,9.70869623059867,0,0
1646110470847469.0,9.725839009287926,9.724374613003096,0,10
1646110532888098.2,9.741225396825396,9.739688888888889,0,0
1646110588057493.0,9.7574,9.7560064,0,0
1646110648745910.5,9.75494527363184,9.753689883913765,0,0
1646110709427220.8,9.741870109546166,9.74062910798122,0,0
1646110764768809.8,9.72458595194085,9.72341404805915,0,0
1646110828746035.8,9.72848493543759,9.72712769010043,0,0
1646110889237397.8,9.721565723793677,9.720271214642263,0,0
1646110950614914.8,9.719440766550523,9.718177700348432,0,0
1646111008871492.0,9.70486084142395,9.703381877022654,0,0
1646111069721190.0,9.710965065502185,9.709788209606986,0,0
1646111127993125.8,9.701012170385395,9.699600405679513,0,0
1646111191960318.2,9.691966403162056,9.690756916996047,0,0
1646111245829904.0,9.693885714285715,9.692716883116884,0,0
1646111311195675.0,9.68790928270042,9.686685654008437,0,0
1646111369426463.0,9.683685774946921,9.682411889596603,0,0
1646111430137664.0,9.68544191919192,9.68429292929293,0,0
1646111490907164.0,9.68293280632411,9.68159090909091,0,0
1646111550357677.5,9.68503022670025,9.683632241813601,0,0
1646111609501863.5,9.684510385756676,9.68333827893175,0,0
1646111670964413.2,9.6805625,9.679342391304347,0,0
1646111729334246.2,9.685021739130436,9.68359420289855,0,0
1646111788329529.2,9.678700234192037,9.677259953161593,0,0
1646111848336168.0,9.679932816537468,9.678687338501293,0,0
1646111909221074.5,9.679706081081083,9.678445945945947,0,0
1646111968590645.8,9.685496613995486,9.684133182844244,0,0
1646112030014697.2,9.681342036553525,9.679885117493473,0,0
1646112092587361.8,9.67588319088319,9.674592592592592,0,0
1646112151377303.0,9.66369305019305,9.66226640926641,80,0
1646112209563524.2,9.650951456310679,9.649589805825242,239,0
1646112268395685.0,9.647786476868328,9.646592526690393,14,0
1646112331052716.8,9.656624719101124,9.655298876404494,0,0
1646112389729578.8,9.663376,9.662168,0,0
1646112449217653.8,9.658731707317074,9.657436585365854,0,0
1646112510270804.0,9.673098076923077,9.671850000000001,0,0
1646112570387811.8,9.685653641207816,9.684385435168739,0,0
