timestamp_x,ask_price,bid_price
1651363222657105.2,1.0001215714285716,1.0000706043956045
1651363281742588.2,1.0001212857142856,1.000098857142857
1651363342510067.2,1.000115,1.000101789473684
1651363417352651.2,1.000114,1.0000979705882354
1651363467917238.2,1.0001105714285714,1.000096
1651363533578364.2,1.0001279772727274,1.0000970681818182
1651363609138227.0,1.00011,1.000097
1651363662205773.5,1.0001149090909092,1.0000876136363637
1651363706160761.5,1.0000882222222223,1.0000686666666667
1651363775604375.0,1.0000815625,1.00006325
1651363823103580.0,1.0000918235294116,1.0000644705882353
1651363888673130.8,1.000094619047619,1.0000656190476191
1651363949948652.2,1.0000909999999998,1.0000648823529412
1651364014583909.2,1.0000918421052631,1.0000663684210527
1651364077382891.0,1.000093576923077,1.0000650769230768
1651364130546722.0,1.0000849642857144,1.00006375
1651364200295205.8,1.0000792857142857,1.0000643333333332
1651364267475289.8,1.0000759016393443,1.000021393442623
1651364299888852.2,1.0000347735849058,0.9999904528301886
1651364370279508.0,1.0000020454545455,0.9999800227272728
1651364435075280.0,0.9999998333333333,0.9999778333333333
1651364485907868.8,1.0000021000000001,0.99997715
1651364550379149.0,0.9999981176470588,0.9999773529411764
1651364612656601.2,1.000002,0.999978125
1651364676166605.5,0.9999985517241379,0.9999740689655173
1651364729613773.0,1.0000008888888887,0.999975
1651364781824272.2,1.000001,0.9999742142857143
1651364841818465.8,0.99999925,0.9999735833333334
1651364916608410.2,0.999995549019608,0.9999654117647059
1651364967835461.2,0.99997875,0.9999595
1651365040254145.0,0.9999822105263159,0.9999631578947369
1651365092054017.5,0.999993153846154,0.9999704615384615
1651365139335217.8,0.9999974457831324,0.9999557590361446
1651365204302119.2,0.9999850606060606,0.9999503939393939
1651365272176537.5,0.999981,0.9999521538461539
1651365326022087.0,0.9999832105263158,0.999951947368421
1651365383953233.5,0.9999923448275861,0.9999542068965517
1651365449203074.5,1.0000013157894738,0.9999741052631578
1651365516996103.0,1.0000004736842105,0.9999726842105263
1651365574787361.5,1.000002,0.9999741999999999
1651365614691547.5,1.000032168674699,0.9999840361445782
1651365691093910.0,1.000037,1.000002411764706
1651365745013074.8,1.0000451666666668,1.0000094444444445
1651365797747404.2,1.0000402222222222,1.0000162222222224
1651365877095643.2,1.0000387894736842,1.0000163157894737
1651365930915201.2,1.000046,1.0000164999999999
1651365992634570.5,1.000046,1.000016
1651366058649922.5,1.0000399523809524,1.0000091904761905
1651366101864134.2,1.000039,0.9999859444444444
1651366169503069.2,1.0000339523809523,0.9999872857142856
1651366224401875.8,1.000029925925926,0.9999926666666666
1651366296672223.5,1.0000289375,0.99999275
1651366358227681.2,1.000028,0.9999921666666666
1651366411428481.2,1.0000267777777778,0.9999920000000001
1651366469170277.2,1.0000160833333334,0.9999761666666666
1651366530492345.0,0.9999948888888888,0.9999729999999999
1651366606906594.8,0.999999,0.9999785
1651366638669756.2,0.9999990000000001,0.999968
1651366710457125.8,0.999999,0.9999680000000001
1651366754475824.2,0.999999,0.9999629285714285
1651366832079808.0,0.999980705882353,0.999954705882353
1651366883327587.0,0.999967,0.9999516666666667
1651366971079230.8,0.9999669909090909,0.9999337545454545
1651367027718565.5,0.999966,0.999951
1651367077476392.0,0.9999666666666668,0.9999596000000001
1651367146580164.2,0.999967,0.999966
1651367192863920.5,0.999967,0.999958
1651367251055465.0,0.9999670000000002,0.999959
1651367316373881.2,0.9999670000000002,0.9999525
1651367360944712.8,0.9999670000000002,0.999953
1651367426383515.2,0.999967,0.9999526
1651367506451207.2,0.999967,0.999953
1651367534520494.5,0.999967,0.999953
1651367608944555.0,0.9999701111111112,0.9999541111111111
1651367652383989.8,0.999971,0.9999521818181818
1651367722623293.0,0.9999709999999999,0.9999514444444445
1651367801980528.0,0.999971,0.9999521428571427
1651367855213386.8,0.9999735,0.999952
1651367912441545.2,0.999974,0.999952
1651367976145603.0,0.999974,0.999952
1651368041482892.8,0.9999745454545454,0.9999522272727273
1651368095709601.0,0.9999728333333334,0.9999531666666667
1651368158291691.0,0.9999759310344828,0.9999394137931034
1651368210016940.8,0.9999724000000001,0.999951
1651368280814409.8,0.99997,0.999951
1651368330699952.0,0.999969,0.999951
1651368391461060.8,0.999968,0.9999509999999999
1651368452987059.5,0.999967,0.999951
1651368505462882.0,0.9999705999999999,0.9999520499999999
1651368576547518.5,0.999972,0.9999511428571429
1651368625881309.0,0.999972,0.999951
1651368686466451.5,0.999972,0.999951
1651368751260497.8,0.9999721666666667,0.9999514166666666
1651368813240937.8,0.999972,0.999951
1651368884081040.0,0.999972,0.9999509999999999
1651368926140337.0,0.999972,0.999951
1651369004656614.8,0.9999728333333334,0.9999514166666666
1651369047639555.8,0.9999749583333334,0.9999483749999999
1651369109178317.5,0.9999746,0.9999512000000002
1651369170084797.0,0.999979,0.999952
1651369222648164.5,0.9999819285714285,0.9999519999999998
1651369286139398.2,0.99998,0.999952
1651369361381574.8,0.999982076923077,0.999952
1651369407035818.8,0.9999834,0.99995245
1651369483019453.8,0.9999850000000001,0.9999596363636364
1651369534489806.2,0.9999850000000001,0.9999739090909091
1651369592397001.0,0.9999843636363637,0.999982
1651369661362172.0,0.999984,0.999982
1651369734642334.5,1.0000061733333332,0.9999523066666668
1651369758024562.0,0.9999944166666667,0.9999597916666666
1651369828570352.0,0.9999936923076922,0.9999563461538461
1651369895025573.2,0.9999966666666666,0.9999645714285714
1651369953237261.5,0.999997,0.9999655384615385
1651370004335454.5,0.999997,0.999965
1651370059092935.5,0.999997,0.9999653846153845
1651370125314944.0,1.0000072105263158,0.9999658947368422
1651370192615915.2,1.0000074347826087,0.9999721304347827
1651370249416165.5,1.0000218684210527,0.999979947368421
1651370305714119.0,1.0000184,0.99998635
1651370372593571.8,1.0000143636363636,0.9999741818181818
1651370431061752.0,1.000015,0.9999780769230769
1651370490582869.5,1.000014642857143,0.9999836428571429
1651370552910782.8,1.0000127333333333,0.9999814
1651370616469384.5,1.0000124444444445,0.999981
1651370669495443.0,1.0000121818181817,0.9999794545454546
1651370723601617.8,1.000013,0.999979
1651370781579831.2,1.000013,0.999983625
1651370860282277.2,1.000013,0.999986
1651370913711886.2,1.0000127727272727,0.9999876818181819
1651370982628684.8,1.0000128666666666,0.9999959333333333
1651371029892951.2,1.000013,1.000012
1651371086083766.8,1.000013,1.000012
1651371143134392.8,1.000013,1.000012
1651371205983180.8,1.000013,1.000012
1651371268979594.5,1.000013,1.000012
1651371320274136.5,1.000013,1.000012
1651371383160460.0,1.000013,1.000012
1651371457184207.5,1.000013,1.000012
1651371518558348.0,1.000013,1.000012
1651371574340086.5,1.000012875,1.000011625
1651371622052438.8,1.000012,1.000011
1651371682493820.8,1.0000128571428573,0.9999977857142858
1651371745634289.5,1.0000124666666668,0.9999828
1651371817333745.2,1.0000125,0.999981
1651371866167627.2,1.0000126666666667,0.999981
1651371935483824.0,1.0000135714285714,0.999981
1651371993052503.2,1.0000102666666666,0.9999786
1651372035130728.8,1.0000048,0.9999749999999998
1651372108050726.5,1.000004,0.999975
1651372162561110.5,1.000004,0.999975
1651372233801383.0,1.000005625,0.999973
1651372291737561.0,1.000006,0.9999735
1651372352100921.5,1.0000043749999998,0.999975875
1651372426633070.5,1.000004,0.9999757499999999
1651372478699793.0,1.0000045,0.99997675
1651372503211999.0,1.000005,0.999977
