timestamp_x,ask_price,bid_price,binance-futures_ETHUSDT_liquidation_long,binance-futures_ETHUSDT_liquidation_short
1648775249786440.8,3288.7737142857145,3288.7610562770565,0.769,0.0
1648775308386179.2,3291.8107397737163,3291.7999738903395,0.0,0.0
1648775369706107.5,3292.175559566787,3292.163745487365,0.0,0.0
1648775428583053.5,3288.50280656304,3288.491761658031,0.0,0.0
1648775489733313.5,3290.2624692370796,3290.2503773584904,0.0,0.0
1648775549035964.0,3291.9306861063465,3291.9160205831904,0.0,0.0
1648775608870791.5,3290.2981730769234,3290.2868365384616,0.0,0.0
1648775668835365.5,3290.8725707356507,3290.8503556992723,0.0,0.0
1648775728685552.2,3292.398990895296,3292.385895295903,0.0,0.0
1648775789252354.2,3295.648298611111,3295.6370138888888,0.0,0.0
1648775846904752.2,3296.7682866836303,3296.7549872773534,0.0,0.0
1648775908491404.0,3297.046852367688,3297.0358310120705,0.0,0.0
1648775969038556.0,3295.2311477045905,3295.2209181636726,0.0,0.0
1648776028250786.0,3293.367493472585,3293.3539251523066,0.0,0.0
1648776087327929.8,3291.4512985781994,3291.4394312796207,0.0,0.0
1648776148487305.2,3288.9727508361207,3288.9597324414713,0.0,0.0
1648776209456825.5,3288.3183224222585,3288.3041407528644,0.0,0.0
1648776266886205.5,3287.966481481482,3287.955299823633,0.0,0.0
1648776331067566.5,3287.384525043178,3287.3727547495682,0.022,0.0
1648776390465616.0,3281.986159479251,3281.9698291293735,2.915,0.0
1648776448288290.8,3281.6288601036267,3281.612013323464,3.238,1.168
1648776509166852.8,3281.822273105745,3281.806552872606,0.017,0.0
1648776569006877.5,3281.8187431693987,3281.806049960968,0.0,0.0
1648776629336672.0,3282.0874261922786,3282.0737471612415,0.0,0.0
1648776689190071.5,3284.92373679935,3284.9073192526403,0.0,0.0
1648776748635046.5,3284.222304385211,3284.2081857265694,0.0,0.0
1648776809449983.5,3283.0843174342103,3283.071957236842,0.0,0.0
1648776867902521.0,3285.739888793841,3285.728836612489,0.0,0.0
1648776929254088.5,3283.6750142993324,3283.662621544328,0.0,0.0
1648776988626947.8,3281.312144144144,3281.3014414414415,0.0,0.0
1648777048691693.8,3280.6665199674,3280.6470497147516,0.0,0.0
1648777110764537.5,3281.3681271777004,3281.3431794425087,0.059,0.139
1648777170212277.0,3285.4826555652935,3285.447905346188,0.0,0.0
1648777230855564.0,3284.16913155632,3284.139965606191,0.0,0.0
1648777288329673.8,3285.280638111888,3285.2643444055943,0.0,0.0
1648777348757979.2,3282.675347280335,3282.663640167364,0.0,0.0
1648777409362419.2,3279.807724498692,3279.796277244987,0.0,0.0
1648777468411938.5,3280.4909082568806,3280.479633027523,0.0,0.0
1648777528743567.2,3280.5697355533794,3280.557414299706,0.0,0.0
1648777589173588.5,3278.1281859205774,3278.115812274368,0.01,0.0
1648777649305165.5,3275.117978723404,3275.1011930091186,2.29,0.0
1648777708990973.5,3275.860635294118,3275.848156862745,0.0,0.0
1648777768416671.5,3278.232378600823,3278.221621399177,0.0,0.0
1648777828984927.0,3276.6647418244406,3276.6502065404475,0.0,0.0
1648777889397282.0,3271.4387300380226,3271.4198403041823,1.849,0.0
1648777949041487.2,3270.934074979625,3270.916731866341,14.0,0.0
1648778008847546.0,3268.4207301587303,3268.389261904762,88.484,0.0
1648778070068889.8,3261.0966811468293,3260.975082536924,14.533000000000001,0.0
1648778130873979.5,3257.9814921681777,3257.947518549052,0.0,0.0
1648778189452959.5,3261.409259776536,3261.3893575418992,0.0,0.0
1648778249319329.0,3262.967809523809,3262.949230769231,0.0,0.0
1648778309433494.2,3259.307514492754,3259.291115942029,0.0,0.0
1648778370415411.2,3256.315472118959,3256.300758364312,0.5,0.0
1648778429612338.0,3254.2397746055594,3254.2252967693466,1.834,0.0
1648778488750487.2,3250.0456536219817,3249.9893588676105,15.095,0.0
1648778550471512.2,3249.2525038284844,3249.2322894333843,0.0,0.0
1648778610397905.2,3251.7531235784686,3251.7330780894613,0.0,0.0
1648778669893372.5,3254.1507716289943,3254.1307248636012,0.0,0.0
1648778729387958.2,3250.9981501976285,3250.9861818181816,0.0,0.0
1648778789714712.0,3252.2754565376185,3252.260204528853,0.0,0.0
1648778847704748.0,3253.1789216512216,3253.166781802864,0.0,0.0
1648778908088852.5,3252.705869218501,3252.6912679425836,0.0,0.0
1648778969545314.0,3254.4574666666667,3254.4417555555556,0.0,0.0
1648779028223510.8,3257.64874536006,3257.6341870824053,0.0,0.0
1648779088748934.2,3258.5890658001626,3258.5771242891956,0.0,0.0
1648779148307876.2,3258.1839880444068,3258.1720836891545,0.0,0.0
1648779210229819.2,3257.817497879559,3257.8043002544528,0.0,0.0
1648779270048475.2,3256.983752,3256.968904,0.0,0.0
1648779329133458.0,3257.1560530421216,3257.142925117005,0.0,0.057
1648779388796302.2,3259.916020733652,3259.900789473684,0.0,0.0
1648779448416892.8,3256.5868070444103,3256.573889739663,0.0,0.0
1648779509914649.0,3250.9489883268484,3250.9349961089497,0.0,0.0
1648779570629150.8,3243.651978476821,3243.612193708609,7.075,0.0
1648779628996358.5,3243.072067238913,3243.058462088698,0.0,0.0
1648779690059230.0,3239.4906567366284,3239.467142857143,3.911,0.0
1648779749020206.5,3235.816720707443,3235.7932203389832,44.824999999999996,0.0
1648779810326012.0,3235.975079006772,3235.9518510158014,0.976,0.0
1648779868533741.2,3238.6017516629713,3238.587427937916,1.072,0.0
1648779930122737.5,3230.582446236559,3230.5115143369176,45.78,0.0
1648779989985470.2,3225.8627217391304,3225.802704347826,89.913,1.785
1648780050877196.0,3227.303506044905,3227.277452504318,0.0,0.19
1648780109310052.2,3231.4938668913223,3231.454439764111,0.0,0.5509999999999999
1648780170528914.2,3235.7189105935386,3235.7011344853495,0.0,0.057
1648780229688121.0,3235.0409164639095,3235.0224168694244,0.0,0.0
1648780290219231.5,3235.508765231519,3235.475174654752,0.0,1.521
