timestamp_x,ask_price,bid_price,binance-futures_ETHUSDT_liquidation_long,binance-futures_ETHUSDT_liquidation_short
1609460069121287.0,731.4455172413793,731.3846138902379,51.95,4.234
1609460129594988.5,731.5118253400143,731.4699141016464,0.0,0.0
1609460187308332.2,732.3660038610038,732.3214414414415,0.0,0.0
1609460248579344.5,731.9673707210487,731.9185724690459,0.0,0.0
1609460311106028.2,732.2116438356164,732.1756406124093,0.0,0.0
1609460367506050.5,732.6171312584574,732.5661637347768,0.0,0.0
1609460429893622.0,731.1347861271676,731.084450867052,4.891,0.0
1609460489223760.0,730.7768632707775,730.7354222520107,0.0,0.0
1609460547964019.2,731.2399073359073,731.1880540540541,0.0,0.0
1609460607787055.2,732.1815416323166,732.1452679307502,0.0,0.0
1609460669641904.2,732.3979436619718,732.3685539906104,0.0,0.0
1609460729621418.5,732.5248808388942,732.4809532888465,0.0,0.0
1609460788930427.8,732.0804632352941,732.0524779411764,0.0,0.0
1609460848552372.5,731.5444784313726,731.5108078431373,0.0,0.0
1609460905273646.8,731.1805510388438,731.1556097560975,0.0,0.0
1609460970109649.2,731.64726039783,731.6226220614828,0.0,0.0
1609461026949838.8,732.9254859611231,732.8957235421167,0.0,0.0
1609461087732174.0,733.2059048361934,733.1749297971919,0.0,0.0
1609461148231716.5,732.4221002592913,732.3927052722559,0.0,0.0
1609461206780293.8,732.7879266055046,732.7619174311926,0.0,0.0
1609461269345836.5,732.8323111510791,732.8069874100719,0.0,0.0
1609461329906187.0,734.2556742323097,734.2262750333778,0.0,0.213
1609461388333900.0,734.6716293103448,734.6497068965517,0.0,0.0
1609461448058661.5,734.1608911819887,734.1424108818012,0.0,0.0
1609461510965554.5,734.2086191536748,734.1949554565701,0.0,0.0
1609461569565221.8,734.1103378378378,734.0981418918919,0.0,0.0
1609461626774203.0,734.2978647342995,734.2824154589373,0.0,0.0
1609461688841887.8,734.1949628844114,734.1820042417816,0.0,0.0
1609461748006190.2,734.2027220299884,734.1878662053057,0.0,0.0
1609461809776315.8,734.0343975155279,734.0238757763975,0.0,0.0
1609461869572265.5,734.1530982367757,734.1418010075566,0.0,0.0
1609461927508641.8,733.5101944444444,733.4854074074074,0.0,0.0
1609461984626984.5,733.9733946830265,733.9536196319018,0.0,0.0
1609462047125542.8,734.4934095238095,734.4757809523809,0.0,0.0
1609462111020387.5,734.7087424547284,734.6897786720322,0.0,0.0
1609462172530741.8,734.8337950937951,734.8210822510823,0.0,0.0
1609462228571574.0,735.1335352532274,735.1146871896723,0.0,0.0
1609462289610553.0,734.988125,734.9691527777778,0.0,0.0
1609462351016221.0,735.4955598831548,735.4722979552093,0.0,14.423
1609462409102030.2,735.629706744868,735.6142815249267,0.0,3.102
1609462470314683.8,734.8500379867046,734.8333048433049,0.0,0.0
1609462526439358.8,734.7086124401914,734.6906937799043,0.0,0.0
1609462597034804.2,734.7304042553191,734.7179787234043,0.0,0.0
1609462647505489.8,736.0290723055936,736.005716234652,0.0,0.0
1609462705318600.0,735.4480144032922,735.4199897119341,0.0,0.0
1609462762882758.2,734.9210904584882,734.8901486988847,0.0,0.0
1609462830674788.5,734.9968755595345,734.9778782453,0.0,0.0
1609462885919202.8,734.3135734870317,734.2922478386167,0.0,0.0
1609462947932155.5,734.7803362151777,734.7601729106628,0.0,0.0
1609463006222487.5,735.1471684587814,735.1261170848268,0.0,0.0
1609463069859796.2,736.0294586466166,736.0052857142857,0.0,0.0
1609463129995337.2,736.9821946564886,736.9555788804071,0.0,0.306
1609463188872277.8,737.7393264530148,737.711080934275,0.0,0.0
1609463248385387.8,738.0059184812955,737.9786432160804,0.0,0.0
1609463313497212.8,738.3216550852811,738.2953126974099,0.0,10.346
1609463367998015.5,738.4787171229201,738.4507944176061,0.0,0.0
1609463430206040.0,739.0379476744187,739.0016860465116,0.0,0.0
1609463486536201.2,739.9746864024085,739.9451680883091,0.0,1068.684
1609463551522555.8,740.1547374773687,740.1228545564273,0.0,12.0
1609463608650295.0,741.4218792599805,741.3955258033105,0.0,4.441
1609463669922481.0,742.8016658845613,742.7647160957298,0.0,2.44
1609463728924350.8,743.0446385809312,743.0055831485588,0.0,0.0
1609463790539109.8,742.8649882629107,742.8355340375587,0.0,0.0
1609463850148515.8,742.6884017412935,742.6524689054726,0.0,0.0
1609463909238672.2,741.8690120967742,741.837930107527,0.0,0.0
1609463970550890.0,742.2402790697674,742.2125406976745,0.0,0.0
1609464030417479.5,741.7815323496028,741.7587343927355,0.0,0.0
1609464087056863.2,741.826235059761,741.805192563081,0.0,0.0
1609464149680270.5,742.2009906676238,742.1775807609475,0.0,0.0
