timestamp_x,ask_price,bid_price
1640995228890092.0,512.0718750000001,511.9711805555556
1640995293360803.2,512.3622222222223,512.2612698412698
1640995348951845.0,513.3042499999999,513.2035
1640995408152924.5,513.2887955182073,513.1882352941176
1640995470470747.2,512.9130813953489,512.8127906976744
1640995529679500.2,513.1095,513.00875
1640995590070002.5,513.8532863849765,513.7532863849765
1640995647155403.8,513.5135416666667,513.4135416666667
1640995706789484.8,513.2356707317073,513.1353658536585
1640995768830059.8,513.2855113636364,513.1855113636364
1640995827828758.0,513.4347133757962,513.3337579617834
1640995889034716.8,513.0979768786127,512.9979768786127
1640995948505210.2,512.6637195121951,512.5637195121951
1640996009598655.2,513.310472972973,513.210472972973
1640996068134735.8,513.5132158590309,513.4132158590307
1640996129478604.2,513.4084805653711,513.3084805653709
1640996189496013.0,513.7392282958199,513.63922829582
1640996247323294.2,513.5636636636636,513.4633633633633
1640996311004414.8,513.2558823529412,513.1555882352941
1640996371122832.8,513.2583617747441,513.1569965870307
1640996429503184.0,513.6030100334449,513.5020066889632
1640996492635563.8,513.8426174496644,513.7422818791947
1640996550752539.2,514.2781818181818,514.1781818181818
1640996609190315.2,513.9468864468864,513.8468864468865
1640996671553232.8,514.1265454545454,514.0265454545454
1640996729854662.2,514.1822742474916,514.0822742474917
1640996788921128.5,514.1501529051988,514.0501529051987
1640996847883176.5,513.8466911764706,513.7466911764706
1640996906938097.5,513.9226480836237,513.8226480836237
1640996969983161.8,513.9496402877697,513.8496402877697
1640997026073621.0,514.071747211896,513.971747211896
1640997090305115.5,514.0697115384615,513.9697115384615
1640997152351793.8,514.2209923664122,514.1209923664122
1640997207076206.5,514.2772727272727,514.1772727272728
1640997272944524.2,514.5988538681949,514.4982808022922
1640997328783529.2,514.783008356546,514.683008356546
1640997386809459.5,514.9590625,514.8590624999999
1640997450083967.2,514.929347826087,514.8289855072463
1640997510660963.5,514.9574898785426,514.8574898785425
1640997569387973.2,515.2528,515.1525333333334
1640997629978666.8,515.1062841530055,515.0062841530055
1640997692173769.8,515.389603960396,515.289603960396
1640997750111376.2,515.6978571428572,515.5978571428572
1640997809826856.8,515.8997076023392,515.7994152046783
1640997868991017.8,516.0716417910447,515.9716417910448
1640997927299935.0,515.852824858757,515.7528248587571
1640997990405837.0,516.2504615384615,516.1504615384615
1640998051421436.0,516.5777049180329,516.4777049180328
1640998107330610.0,517.0079439252336,516.9079439252337
1640998166806794.5,517.2473972602739,517.1465753424658
1640998229151067.2,517.3435897435897,517.2432692307692
1640998290312233.8,517.4807692307693,517.3807692307691
1640998349837316.0,517.1235457063713,517.0227146814404
1640998408579317.5,517.3270029673591,517.226706231454
1640998469954714.2,517.5090062111801,517.4090062111802
1640998528086289.8,517.7159268929504,517.6159268929505
1640998590969546.0,517.731914893617,517.631914893617
1640998651931117.5,517.7439446366782,517.6439446366783
1640998709727774.2,517.751724137931,517.6517241379311
1640998766768527.2,517.5267441860465,517.4263565891473
1640998830962558.0,517.3836795252225,517.2836795252225
1640998889036594.0,516.8709090909091,516.7709090909091
1640998947745553.2,516.6613333333335,516.561
1640999011217520.0,516.7663129973474,516.6660477453581
1640999071836204.5,516.4672268907563,516.3672268907562
1640999127766710.5,516.4300546448087,516.329781420765
1640999189215463.5,516.5,516.4
1640999248042772.0,516.7636029411765,516.6636029411765
1640999310139817.0,517.0801261829653,516.9801261829654
1640999373524619.0,517.5510204081633,517.4506802721088
1640999431822317.8,517.9617283950618,517.8617283950617
1640999488407591.8,518.0,517.9
1640999549884320.5,518.4110778443113,518.3110778443114
1640999609182641.2,518.2664705882353,518.1664705882353
1640999672309628.2,518.5333333333333,518.4330128205129
1640999727787000.0,518.6728232189973,518.5725593667546
1640999792868178.2,519.0901808785529,518.9896640826873
1640999847137335.8,519.4828358208955,519.3823383084576
