timestamp_x,bid_price,ask_price
1648760400000000.0,14.517897147420719,14.517897147420719
1648760460000000.0,14.517897147420719,14.517897147420719
1648760520000000.0,14.517897147420719,14.517897147420719
1648760580000000.0,14.517897147420719,14.517897147420719
1648760640000000.0,14.517897147420719,14.517897147420719
1648760700000000.0,14.517897147420719,14.517897147420719
1648760760000000.0,14.517897147420719,14.517897147420719
1648760820000000.0,14.517897147420719,14.517897147420719
1648760880000000.0,14.517897147420719,14.517897147420719
1648760940000000.0,14.517897147420719,14.517897147420719
1648761000000000.0,14.5039324080119,14.5039324080119
1648761060000000.0,14.5039324080119,14.5039324080119
1648761120000000.0,14.5039324080119,14.5039324080119
1648761180000000.0,14.5039324080119,14.5039324080119
1648761240000000.0,14.5039324080119,14.5039324080119
1648761300000000.0,14.5039324080119,14.5039324080119
1648761360000000.0,14.5039324080119,14.5039324080119
1648761420000000.0,14.5039324080119,14.5039324080119
1648761480000000.0,14.5039324080119,14.5039324080119
1648761540000000.0,14.5039324080119,14.5039324080119
1648761600000000.0,14.5039324080119,14.5039324080119
1648761660000000.0,14.5039324080119,14.5039324080119
1648761720000000.0,14.492592565737885,14.492592565737885
1648761780000000.0,14.492592565737885,14.492592565737885
1648761840000000.0,14.4628188865905,14.4628188865905
1648761900000000.0,14.4628188865905,14.4628188865905
1648761960000000.0,14.4628188865905,14.4628188865905
1648762020000000.0,14.37113210551878,14.37113210551878
1648762080000000.0,14.37113210551878,14.37113210551878
1648762140000000.0,14.37113210551878,14.37113210551878
1648762200000000.0,14.37113210551878,14.37113210551878
1648762260000000.0,14.37113210551878,14.37113210551878
1648762320000000.0,14.37113210551878,14.37113210551878
1648762380000000.0,14.403970765176956,14.403970765176956
1648762440000000.0,14.403970765176956,14.403970765176956
1648762500000000.0,14.403970765176956,14.403970765176956
1648762560000000.0,14.403970765176956,14.403970765176956
1648762620000000.0,14.403970765176956,14.403970765176956
1648762680000000.0,14.403970765176956,14.403970765176956
1648762740000000.0,14.403970765176956,14.403970765176956
1648762800000000.0,14.403970765176956,14.403970765176956
1648762860000000.0,14.403970765176956,14.403970765176956
1648762920000000.0,14.403970765176956,14.403970765176956
1648762980000000.0,14.403970765176956,14.403970765176956
1648763040000000.0,14.403970765176956,14.403970765176956
1648763100000000.0,14.403970765176956,14.403970765176956
1648763160000000.0,14.403970765176956,14.403970765176956
1648763220000000.0,14.403970765176956,14.403970765176956
1648763280000000.0,14.403970765176956,14.403970765176956
1648763340000000.0,14.403970765176956,14.403970765176956
1648763400000000.0,14.403970765176956,14.403970765176956
1648763460000000.0,14.403970765176956,14.403970765176956
1648763520000000.0,14.403970765176956,14.403970765176956
1648763580000000.0,14.403970765176956,14.403970765176956
1648763640000000.0,14.403970765176956,14.403970765176956
1648763700000000.0,14.403970765176956,14.403970765176956
1648763760000000.0,14.403970765176956,14.403970765176956
1648763820000000.0,14.403970765176956,14.403970765176956
1648763880000000.0,14.403970765176956,14.403970765176956
1648763940000000.0,14.403970765176956,14.403970765176956
1648764000000000.0,14.403970765176956,14.403970765176956
1648764060000000.0,14.403970765176956,14.403970765176956
1648764120000000.0,14.403970765176956,14.403970765176956
1648764180000000.0,14.403970765176956,14.403970765176956
1648764240000000.0,14.403970765176956,14.403970765176956
1648764300000000.0,14.403970765176956,14.403970765176956
1648764360000000.0,14.403970765176956,14.403970765176956
1648764420000000.0,14.403970765176956,14.403970765176956
1648764480000000.0,14.403970765176956,14.403970765176956
1648764540000000.0,14.403970765176956,14.403970765176956
1648764600000000.0,14.403970765176956,14.403970765176956
1648764660000000.0,14.43382209924526,14.43382209924526
1648764720000000.0,14.43382209924526,14.43382209924526
1648764780000000.0,14.43382209924526,14.43382209924526
1648764840000000.0,14.43382209924526,14.43382209924526
1648764900000000.0,14.43382209924526,14.43382209924526
1648764960000000.0,14.43382209924526,14.43382209924526
1648765020000000.0,14.43382209924526,14.43382209924526
1648765080000000.0,14.43382209924526,14.43382209924526
1648765140000000.0,14.43382209924526,14.43382209924526
1648765200000000.0,14.43382209924526,14.43382209924526
1648765260000000.0,14.43382209924526,14.43382209924526
1648765320000000.0,14.43382209924526,14.43382209924526
1648765380000000.0,14.43382209924526,14.43382209924526
1648765440000000.0,14.43382209924526,14.43382209924526
1648765500000000.0,14.43382209924526,14.43382209924526
1648765560000000.0,14.43382209924526,14.43382209924526
1648765620000000.0,14.43382209924526,14.43382209924526
1648765680000000.0,14.43382209924526,14.43382209924526
1648765740000000.0,14.43382209924526,14.43382209924526
1648765800000000.0,14.43382209924526,14.43382209924526
1648765860000000.0,14.43382209924526,14.43382209924526
1648765920000000.0,14.43382209924526,14.43382209924526
1648765980000000.0,14.43382209924526,14.43382209924526
1648766040000000.0,14.43382209924526,14.43382209924526
1648766100000000.0,14.43382209924526,14.43382209924526
1648766160000000.0,14.43382209924526,14.43382209924526
1648766220000000.0,14.43382209924526,14.43382209924526
1648766280000000.0,14.43382209924526,14.43382209924526
1648766340000000.0,14.43382209924526,14.43382209924526
1648766400000000.0,14.43382209924526,14.43382209924526
1648766460000000.0,14.43382209924526,14.43382209924526
1648766520000000.0,14.43382209924526,14.43382209924526
1648766580000000.0,14.448480525222372,14.448480525222372
