timestamp_x,ask_price,bid_price,binance-futures_NEARUSDT_liquidation_long,binance-futures_NEARUSDT_liquidation_short
1643673930605473.8,10.974383458646617,10.972696240601504,4751,17
1643673990012253.0,10.97800489396411,10.97636541598695,0,0
1643674049908992.8,11.030292753623188,11.02865652173913,0,46
1643674111631122.5,11.049434402332363,11.04789941690962,0,37
1643674168755081.5,11.056563417890521,11.05484245660881,0,0
1643674230096886.2,11.023189069423928,11.0217341211226,0,0
1643674290149389.8,11.024273224043716,11.022947176684882,0,0
1643674351701422.5,11.026288747346072,11.024921443736732,0,0
1643674409479683.5,11.025632768361582,11.024267419962335,0,0
1643674469471803.5,11.038922123893805,11.037608849557522,0,0
1643674528852404.2,11.044344178082191,11.042972602739725,0,0
1643674593437336.2,11.047338053097345,11.045906194690266,0,0
1643674649275516.0,11.05336050955414,11.05167643312102,0,0
1643674713972817.5,11.094164465786315,11.092146458583434,0,0
1643674768083660.8,11.13431797752809,11.132165168539327,0,0
1643674829303671.0,11.118449579831934,11.116796918767507,0,0
1643674886916931.0,11.082479646017699,11.08106371681416,0,0
1643674950393338.5,11.104559585492227,11.10313298791019,0,0
1643675007519656.8,11.159853603603604,11.158058558558558,0,177
1643675070425898.5,11.146893506493507,11.145424675324676,0,0
1643675127570928.8,11.09586305278174,11.094231098430814,0,0
1643675189602426.0,11.071519455252918,11.070227626459143,0,0
1643675249022008.0,11.064187624750499,11.062698602794411,0,0
1643675309942830.8,11.049826996197718,11.048351711026616,0,0
1643675369512954.0,11.056659999999999,11.055288000000001,0,0
1643675427285742.0,11.056965616045845,11.055644699140402,0,0
1643675492506065.8,11.047086242299795,11.04581724845996,0,0
1643675553282549.5,11.039342356687898,11.037915605095542,48,0
1643675607683991.5,11.024202928870293,11.022851464435146,0,0
1643675669926909.2,11.02560606060606,11.024335497835498,0,0
1643675731142162.8,11.039869379014988,11.038625267665951,0,0
1643675789526481.2,11.05010878661088,11.04882217573222,0,0
1643675845370959.0,11.041818181818181,11.040396103896104,0,0
1643675910894586.2,11.03292841163311,11.031686800894853,0,0
1643675970690066.8,11.037209354120268,11.03597995545657,0,0
1643676025574255.2,11.025790170132325,11.024487712665406,0,0
1643676089318186.8,11.016301848049283,11.014985626283368,0,0
1643676149637446.8,11.005301587301586,11.003854875283446,0,0
1643676211183357.0,11.020844181459566,11.019499013806707,0,0
1643676270243336.8,11.039948024948025,11.038577962577962,0,0
1643676324901529.8,11.049446555819477,11.048042755344417,0,0
1643676392186544.2,11.079135646687696,11.077496845425868,0,0
1643676446183196.5,11.092128482972138,11.090681114551083,0,0
1643676510374019.2,11.101484732824428,11.100040076335878,0,0
1643676568932840.2,11.081131291028447,11.07963238512035,0,0
1643676628843581.8,11.065511952191235,11.063908366533866,0,0
1643676692583449.8,11.044929223744292,11.043666666666667,0,0
1643676747900880.8,11.037226562499999,11.03581640625,0,0
1643676808014456.8,11.039014367816092,11.037649425287356,0,0
1643676869092051.2,11.042243070362472,11.04063539445629,0,0
1643676931599646.2,11.05657894736842,11.055014736842104,0,0
1643676990028788.2,11.063707520891365,11.062515320334262,0,0
1643677048736905.0,11.07294299287411,11.071496437054632,0,0
1643677109284972.5,11.083807162534436,11.082338842975206,0,0
1643677170710184.2,11.089561904761904,11.088377777777778,0,0
1643677231072852.0,11.069648068669528,11.068105150214592,0,0
1643677286535699.0,11.077792517006802,11.07626530612245,0,0
1643677350496825.8,11.060805327868852,11.059358606557376,0,0
1643677408307669.0,11.052989974937343,11.051561403508773,0,0
1643677470476591.8,11.053405555555555,11.051961111111112,0,0
1643677533820909.0,11.058653198653198,11.05749494949495,0,0
1643677592048370.2,11.066065789473685,11.064522556390978,0,0
1643677650122261.2,11.078390658174099,11.077,0,0
1643677709124755.2,11.081305263157894,11.08005,0,0
1643677769965000.0,11.07190350877193,11.07061403508772,0,0
1643677828755610.8,11.061474056603773,11.060143867924529,0,0
1643677889012720.5,11.061016447368422,11.059707236842105,0,0
1643677947263420.2,11.048269565217392,11.046817391304348,0,0
1643678012674507.5,11.050425742574259,11.049032178217823,0,0
1643678071736365.0,11.067094758064517,11.065754032258063,0,0
1643678126016235.0,11.083475195822455,11.082187989556136,0,0
1643678188410139.2,11.062756505576209,11.061473977695169,0,0
1643678249712707.2,11.045819532908705,11.044401273885349,0,0
1643678307470226.2,11.037468852459016,11.036419672131148,0,0
1643678369837879.2,11.033433249370278,11.032090680100755,0,0
1643678422462218.5,11.045821333333333,11.044464,0,0
1643678490262168.0,11.04250626566416,11.041155388471179,0,0
1643678549246988.5,11.034557471264367,11.033261494252873,0,0
1643678608818307.8,11.051628078817735,11.050201970443348,0,0
1643678673276730.2,11.05867758186398,11.057405541561712,0,0
1643678728530522.0,11.08546947368421,11.084113684210525,0,0
1643678791418569.8,11.105027956989247,11.103640860215053,0,0
1643678847811541.0,11.13045,11.128827941176471,0,0
1643678908046132.8,11.119894736842106,11.118376218323586,0,0
1643678969283254.5,11.122090405904059,11.120852398523986,0,0
1643679028284205.5,11.09830549898167,11.096894093686354,0,0
1643679090202641.5,11.085909292035398,11.08462389380531,0,0
1643679145655569.0,11.11213203883495,11.110770873786407,0,0
1643679210373388.8,11.13280078125,11.131369140625,0,0
1643679271886917.8,11.139915525114157,11.13869406392694,0,0
1643679326567795.5,11.125578021978022,11.124265934065935,0,0
1643679392115481.8,11.156089709762535,11.154470976253299,0,119
1643679450096984.2,11.198404199475064,11.196858267716534,0,795
1643679507038843.5,11.194484193011647,11.193198003327787,0,0
1643679568200266.2,11.18482974559687,11.183545988258318,0,0
1643679630078499.0,11.173024242424242,11.171911111111113,0,0
1643679689699517.0,11.16952564102564,11.168202991452992,0,0
1643679750080546.8,11.161264236902051,11.159908883826878,0,0
1643679808954253.0,11.161480818414322,11.160360613810742,0,0
1643679870425531.5,11.17830905511811,11.177007874015748,0,0
1643679930203634.8,11.195882936507937,11.19453373015873,0,0
1643679994506658.0,11.178228013029315,11.176701954397394,0,0
1643680048429357.8,11.14690569105691,11.145373983739837,0,0
1643680107261885.0,11.14066119096509,11.13935523613963,0,0
1643680174766243.0,11.129351898734177,11.128146835443038,0,0
1643680228957770.0,11.103296226415095,11.10195849056604,0,0
1643680293867446.2,11.119169322709164,11.117836653386455,0,0
1643680348673444.2,11.134548463356973,11.133016548463356,0,0
1643680409715927.5,11.154595022624434,11.15333484162896,0,0
1643680468197451.0,11.182200920245398,11.180776073619631,0,0
1643680525454793.5,11.170491902834009,11.169113360323887,0,0
1643680587956557.2,11.172164383561645,11.17083105022831,0,0
1643680646004202.2,11.147448837209303,11.146162790697675,0,0
1643680711437076.5,11.146614814814814,11.145362962962963,0,0
1643680771014263.8,11.140551648351648,11.139292307692306,0,0
1643680832287052.8,11.158374764595104,11.156907721280604,0,0
1643680889886138.8,11.159682326621922,11.158140939597317,0,0
1643680946372077.2,11.18131330472103,11.179843347639485,0,0
1643681010140373.5,11.185241379310344,11.183865900383141,0,0
1643681071315706.8,11.17275939849624,11.171501253132833,0,0
1643681129913253.0,11.16678112449799,11.165421686746988,0,0
1643681190335683.0,11.155211235955056,11.153770786516853,0,0
1643681250931671.0,11.147861842105264,11.14652850877193,0,0
1643681309713433.0,11.161632876712329,11.160260273972602,0,0
1643681369762774.8,11.17257174392936,11.171167770419425,0,0
1643681431468246.5,11.168912328767123,11.167654794520548,0,0
1643681490103729.5,11.150218436873747,11.148895791583167,0,0
1643681550110261.0,11.147175824175825,11.145920329670329,0,0
1643681605747396.8,11.155888524590164,11.154786885245901,0,0
1643681668703079.2,11.167326470588236,11.166185294117648,0,0
1643681729442590.5,11.167396551724137,11.166122844827587,0,0
1643681787789749.5,11.165854030501087,11.164522875816992,0,0
1643681853940815.2,11.174456582633052,11.173137254901961,0,0
1643681909642928.5,11.175619686800896,11.17431543624161,0,0
1643681966736052.2,11.172956521739131,11.171846376811596,0,0
1643682026455322.8,11.153177339901477,11.151908866995074,0,0
1643682087869424.2,11.1488203125,11.14753125,0,0
1643682148868707.8,11.147899999999998,11.14673076923077,0,0
1643682207857310.5,11.140198757763974,11.138928571428572,0,0
1643682269110958.5,11.144578947368421,11.143293628808864,0,0
1643682327413235.0,11.145378453038674,11.144209944751381,0,0
1643682391699726.5,11.134305239179955,11.132945330296128,0,0
1643682447492724.0,11.119363196125907,11.11779661016949,0,0
1643682508674295.5,11.115846796657381,11.114543175487466,0,0
1643682569627614.2,11.123215425531914,11.121792553191488,0,0
1643682627230486.2,11.154551194539248,11.153080204778156,0,0
1643682689444803.0,11.15869825436409,11.157391521197008,0,0
1643682745568548.8,11.16466852367688,11.163348189415043,0,0
1643682807404154.0,11.16212131147541,11.160944262295082,0,0
1643682872642828.0,11.163819892473118,11.162532258064514,0,0
1643682930812577.8,11.156426886792453,11.155165094339623,0,0
1643682986347313.5,11.135648456057007,11.134175771971497,0,0
1643683046874529.0,11.131689750692521,11.130385041551246,0,0
1643683105668851.0,11.129851153039834,11.128431865828091,0,0
1643683168483912.0,11.136687265917603,11.135119850187266,0,0
1643683228279250.5,11.137627494456762,11.136190687361418,0,0
1643683287127965.5,11.124214854111406,11.123092838196285,0,0
1643683345080775.0,11.1260820668693,11.124966565349544,0,0
1643683412134056.8,11.136731266149871,11.135459948320413,0,0
1643683469776952.8,11.144847645429362,11.143587257617728,0,0
1643683527655856.8,11.146528358208956,11.145328358208955,0,0
1643683590901105.8,11.157377833753149,11.15598740554156,0,0
1643683649979378.5,11.15823467230444,11.156930232558139,0,0
1643683706224153.0,11.158059490084986,11.156804532577903,0,0
1643683768165026.2,11.155859649122807,11.154520467836257,0,0
1643683835029155.5,11.151201863354038,11.149947204968944,0,0
1643683886383905.0,11.157008333333334,11.155505,0,0
1643683950799828.0,11.14105580357143,11.139823660714285,0,0
1643684006712717.0,11.134942622950819,11.133827868852459,0,0
1643684071092174.5,11.133152588555857,11.131937329700271,0,0
1643684129590294.8,11.142993730407524,11.141824451410658,0,0
1643684189632027.0,11.141188622754491,11.139952095808384,0,0
1643684246839646.5,11.153492146596859,11.152000000000001,0,0
1643684309642051.0,11.166083333333335,11.164817204301075,0,0
1643684372514732.5,11.168272980501392,11.167142061281337,0,0
1643684423834407.5,11.159613425925928,11.158377314814814,0,0
1643684487205010.0,11.151091358024692,11.149802469135803,0,0
1643684549262116.5,11.149801749271138,11.148510204081632,0,0
1643684608979555.5,11.147842105263157,11.146672514619883,0,0
1643684671609395.2,11.161172413793103,11.160114058355438,0,0
1643684730842177.8,11.165732095490716,11.164631299734747,0,0
1643684786046351.5,11.174145604395605,11.17290934065934,0,0
1643684850552579.0,11.169764705882352,11.16846439628483,0,0
1643684912794687.5,11.173879093198991,11.172382871536524,0,0
1643684967825010.5,11.203150993377484,11.201495364238411,0,172
1643685028615516.0,11.193763113367174,11.192263959390862,0,0
1643685091328076.2,11.213017578125,11.211515625,0,0
1643685150852481.2,11.245730576441103,11.244031328320801,0,83
1643685208806031.8,11.242401337792643,11.240861204013378,0,0
1643685270604575.2,11.22579647749511,11.224340508806263,0,0
1643685327217979.0,11.214747628083492,11.213204933586338,0,0
1643685386407481.5,11.203314814814814,11.201818930041151,0,0
1643685452169030.2,11.217208556149734,11.215714795008912,0,0
1643685509712717.0,11.24255785123967,11.24114049586777,0,0
1643685570256484.0,11.23744930875576,11.236202764976959,0,0
1643685629517940.0,11.258011444921317,11.256685264663805,0,14
1643685690483308.2,11.25165037593985,11.250253759398497,0,0
1643685746577471.8,11.259710247349824,11.25841519434629,0,0
1643685811326389.5,11.251729166666667,11.250566666666666,0,0
1643685869668654.8,11.24049530956848,11.2391669793621,0,0
1643685930152099.8,11.243875311720698,11.242670822942642,0,0
1643685988577732.2,11.236452554744526,11.235253041362531,0,0
1643686050489751.5,11.249759916492694,11.248576200417537,0,0
1643686109693743.5,11.263635897435899,11.262520512820512,0,0
1643686168469924.2,11.280793103448275,11.279341379310345,0,19
1643686231077523.2,11.293960273972603,11.292324657534248,0,443
1643686290157756.8,11.288323792486583,11.286966010733453,0,49
1643686350287138.0,11.28869943289225,11.2874404536862,0,641
1643686410013888.8,11.277094218415417,11.27576659528908,0,0
1643686469873084.0,11.270173076923076,11.269019230769231,0,0
1643686530404204.2,11.278171739130434,11.276771739130433,0,0
1643686590506686.0,11.273713097713097,11.272363825363824,0,0
1643686651895332.0,11.25464540337711,11.253375234521576,0,0
1643686710808985.2,11.259943223443223,11.258653846153846,0,0
1643686772195038.5,11.272995464852606,11.271786848072562,0,0
1643686832557114.0,11.291177215189874,11.289865822784812,0,0
1643686892386849.8,11.298795112781955,11.29732894736842,0,0
1643686954023625.5,11.3141328,11.3125424,0,15
1643687011921766.2,11.325851612903227,11.324403225806451,0,0
1643687074508017.8,11.320172905525848,11.318773618538325,0,182
1643687127604411.2,11.317335483870968,11.315787096774194,0,0
1643687188012007.5,11.307190566037736,11.305845283018868,0,0
1643687254061684.2,11.314935215946845,11.313357142857143,0,548
1643687306955204.5,11.323092803030303,11.321767045454546,0,0
1643687369866505.0,11.32707014028056,11.32579358717435,0,0
1643687426041767.5,11.316736625514404,11.3154670781893,0,0
1643687489685320.0,11.314131999999999,11.312764,0,0
1643687550014462.0,11.3171704312115,11.315993839835729,0,0
1643687611704415.2,11.341474683544304,11.339967088607596,0,433
1643687670311098.0,11.352192307692308,11.350952797202797,0,6
1643687731243628.2,11.37453910950662,11.373045728038509,0,1109
1643687789349816.2,11.433425742574258,11.431398739873988,0,471
1643687848630306.5,11.416797956867198,11.415254256526675,0,0
1643687908491201.8,11.41157247706422,11.410218348623854,0,0
1643687968349680.8,11.415238655462185,11.413956302521008,0,0
1643688030443925.5,11.44881418918919,11.447068693693693,0,690
1643688091903962.2,11.487220435193946,11.485283822138127,0,2100
1643688146409484.8,11.482054254007398,11.48035758323058,0,0
1643688210622209.2,11.471931389365352,11.470485420240136,0,0
1643688268102697.8,11.459608030592735,11.45838240917782,0,0
