,timestamp_x,ask_price,bid_price,binance-futures_ETHUSDT_liquidation_long,binance-futures_ETHUSDT_liquidation_short,index
15866,1583973207996163.8,194.13833766233765,194.10779220779224,0.0,0.0,2020-03-12 00:33:27.996163840
15867,1583973275985333.5,194.10680962343093,194.07825313807533,0.0,0.0,2020-03-12 00:34:35.985333504
15868,1583973320740131.2,194.1145251396648,194.0811592178771,0.0,0.0,2020-03-12 00:35:20.740131072
15869,1583973392531439.5,194.13140516385303,194.0840764647468,0.0,0.0,2020-03-12 00:36:32.531439616
15870,1583973456290807.5,194.14445353594388,194.10268848626532,0.0,0.0,2020-03-12 00:37:36.290807552
15871,1583973506273405.5,194.1581993127148,194.12286597938143,0.0,0.0,2020-03-12 00:38:26.273405440
15872,1583973577607777.2,194.1014203821656,194.06245859872607,0.0,0.0,2020-03-12 00:39:37.607777280
15873,1583973626381574.2,194.0523717521652,194.00812125249837,0.0,0.0,2020-03-12 00:40:26.381574144
15874,1583973693613301.5,193.7325789473684,193.7005789473684,0.006,0.0,2020-03-12 00:41:33.613301504
15875,1583973751272681.8,193.25611111111112,193.2203488372093,0.0,0.0,2020-03-12 00:42:31.272681728
15876,1583973808743431.0,192.76139756484915,192.72939650608788,22.336,0.0,2020-03-12 00:43:28.743431168
15877,1583973861897901.8,192.9349337055129,192.8952686671319,0.0,0.0,2020-03-12 00:44:21.897901824
15878,1583973933465742.0,192.64699472096527,192.6052790346908,1.194,0.0,2020-03-12 00:45:33.465742080
15879,1583973994308588.2,192.76024333719585,192.70529161838547,0.0,0.0,2020-03-12 00:46:34.308588288
15880,1583974037812299.8,192.71657676348548,192.6955705394191,0.0,0.0,2020-03-12 00:47:17.812299776
15881,1583974105022070.0,193.0113379530917,192.9478624733476,0.0,0.0,2020-03-12 00:48:25.022070016
15882,1583974174057184.5,193.03188279301747,192.988216957606,0.0,0.0,2020-03-12 00:49:34.057184512
15883,1583974230144750.2,193.09059061957151,193.0441459177765,0.0,0.0,2020-03-12 00:50:30.144750336
15884,1583974296538156.0,192.75572809667676,192.7218972809668,0.0,0.0,2020-03-12 00:51:36.538156032
15885,1583974342661977.2,192.86300246609125,192.82836004932184,0.0,0.0,2020-03-12 00:52:22.661977344
15886,1583974407961989.8,192.8488888888889,192.82,0.0,0.0,2020-03-12 00:53:27.961989632
15887,1583974480526628.2,192.9085663082437,192.86768817204305,0.0,0.0,2020-03-12 00:54:40.526628352
15888,1583974530690775.2,193.26000911992705,193.2162425900593,0.0,0.0,2020-03-12 00:55:30.690775040
15889,1583974590183052.0,194.1204605447908,194.07243751755124,0.0,0.0,2020-03-12 00:56:30.183052032
15890,1583974641710414.2,194.07311890838204,194.0279093567252,0.0,0.0,2020-03-12 00:57:21.710414080
15891,1583974705946209.5,194.0390927920464,193.99140430820216,0.0,0.0,2020-03-12 00:58:25.946209536
15892,1583974767949641.8,193.81441209406492,193.7807614781635,0.0,0.0,2020-03-12 00:59:27.949641728
15893,1583974822591115.5,193.8812540716613,193.8404288816504,0.0,0.0,2020-03-12 01:00:22.591115520
15894,1583974889268609.0,193.6263239875389,193.60507788161996,0.0,0.0,2020-03-12 01:01:29.268609024
15895,1583974937762529.2,193.8309219088937,193.7984924078091,0.0,0.0,2020-03-12 01:02:17.762529024
15896,1583975012211357.2,193.65046626984127,193.61390873015876,0.0,0.0,2020-03-12 01:03:32.211357440
15897,1583975079426118.5,193.0808762490392,193.0476479631053,0.0,0.0,2020-03-12 01:04:39.426118656
15898,1583975131451230.0,192.55843897824036,192.5057931251971,0.0,0.0,2020-03-12 01:05:31.451229952
15899,1583975189807520.2,192.40244927536236,192.346615942029,123.375,0.0,2020-03-12 01:06:29.807520256
15900,1583975248987070.2,192.41618727366787,192.36722710812208,0.0,0.0,2020-03-12 01:07:28.987070208
15901,1583975312682670.8,192.26107950116912,192.208604832424,0.3,0.0,2020-03-12 01:08:32.682670848
15902,1583975365900049.5,192.49588905398716,192.44508172362555,0.0,0.0,2020-03-12 01:09:25.900049408
15903,1583975428873494.0,192.7302323049002,192.68105989110703,0.0,0.0,2020-03-12 01:10:28.873494016
15904,1583975494771948.2,192.610654396728,192.56228357191543,0.0,0.0,2020-03-12 01:11:34.771948288
15905,1583975545753380.2,192.6537559429477,192.6000760697306,0.0,0.0,2020-03-12 01:12:25.753380352
15906,1583975612701650.0,192.6266358325219,192.5747030185005,0.0,0.0,2020-03-12 01:13:32.701649920
15907,1583975660926486.0,192.8881801357187,192.8390746452807,0.0,0.0,2020-03-12 01:14:20.926486016
15908,1583975732146535.5,193.04200212992544,193.01235356762515,0.0,0.0,2020-03-12 01:15:32.146535424
15909,1583975788133028.2,193.3055895953757,193.25880346820807,0.0,0.0,2020-03-12 01:16:28.133028352
15910,1583975856919281.2,192.8998452012384,192.8428173374613,0.0,0.0,2020-03-12 01:17:36.919281152
15911,1583975912200736.0,192.5815847542628,192.52466399197596,0.0,0.0,2020-03-12 01:18:32.200736000
15912,1583975973911242.8,192.3168150346192,192.2596208374547,0.0,0.0,2020-03-12 01:19:33.911242752
15913,1583976025986830.2,192.41466444197252,192.36991101223583,0.0,0.0,2020-03-12 01:20:25.986830336
15914,1583976080780552.8,192.4182961309524,192.3750818452381,0.0,0.0,2020-03-12 01:21:20.780552960
15915,1583976159049134.0,192.47102780117945,192.4333614153328,0.0,0.0,2020-03-12 01:22:39.049134080
15916,1583976208376504.8,192.35370716510903,192.32930425752852,0.0,0.0,2020-03-12 01:23:28.376504576
15917,1583976275254118.0,192.1481928757602,192.1136055603823,0.0,0.0,2020-03-12 01:24:35.254117888
15918,1583976331651973.8,192.11518018018015,192.0822072072072,0.0,0.0,2020-03-12 01:25:31.651973632
15919,1583976377372557.0,192.2209761235955,192.18080056179767,0.0,0.0,2020-03-12 01:26:17.372556800
15920,1583976449936656.8,191.9078603104213,191.8714689578714,0.427,0.0,2020-03-12 01:27:29.936656640
15921,1583976511855560.0,191.5575860566449,191.524,56.707,0.0,2020-03-12 01:28:31.855560192
15922,1583976569008545.5,191.3050195503421,191.2603910068426,51.915,0.0,2020-03-12 01:29:29.008545280
15923,1583976626167945.2,191.1722530474989,191.13064312736444,0.0,0.0,2020-03-12 01:30:26.167945216
15924,1583976692385459.5,190.4606546275395,190.42166075459528,19.127,0.0,2020-03-12 01:31:32.385459456
15925,1583976753043181.5,189.91358265241988,189.8723224387178,85.994,0.0,2020-03-12 01:32:33.043181312
15926,1583976810761116.5,190.2047088978396,190.1632662028561,0.0,0.0,2020-03-12 01:33:30.761116416
15927,1583976870621474.5,190.51807799442895,190.47739090064997,0.0,0.0,2020-03-12 01:34:30.621474560
15928,1583976931541055.8,190.31374772589447,190.26881140084905,0.0,0.0,2020-03-12 01:35:31.541055744
15929,1583976982160532.8,190.37071761960323,190.3322170361727,0.0,0.0,2020-03-12 01:36:22.160532736
15930,1583977056081430.8,190.3026535433071,190.26584251968504,0.0,0.0,2020-03-12 01:37:36.081430784
15931,1583977107867958.8,190.1183106625713,190.0729442738043,2.056,0.0,2020-03-12 01:38:27.867958784
15932,1583977167263891.5,189.8013976059528,189.7568650922032,0.0,0.0,2020-03-12 01:39:27.263891456
15933,1583977226982734.0,189.8774600870827,189.8361937590711,0.0,0.0,2020-03-12 01:40:26.982734080
15934,1583977291503101.0,189.77652869238003,189.73664158043272,0.0,0.0,2020-03-12 01:41:31.503101184
15935,1583977346279134.0,189.7839621365788,189.75526031102095,0.0,0.0,2020-03-12 01:42:26.279133952
15936,1583977415331926.8,189.7784988179669,189.74029550827424,0.0,0.0,2020-03-12 01:43:35.331926784
15937,1583977473973276.5,189.6532588011418,189.61958610846813,5.0,0.0,2020-03-12 01:44:33.973276672
15938,1583977529088680.8,189.3443447180302,189.29262907069105,77.836,0.0,2020-03-12 01:45:29.088680704
15939,1583977590843143.8,189.0961572327044,189.0614496855346,14.681,0.0,2020-03-12 01:46:30.843143680
15940,1583977653733049.8,189.09338983050847,189.06646892655368,0.0,0.0,2020-03-12 01:47:33.733049600
15941,1583977711488074.2,188.969553014553,188.930816008316,0.0,0.0,2020-03-12 01:48:31.488074240
15942,1583977769320452.2,189.0558980392157,189.0205294117647,0.0,0.0,2020-03-12 01:49:29.320452096
15943,1583977833118179.0,189.25571495327105,189.22063551401868,0.0,0.0,2020-03-12 01:50:33.118179072
15944,1583977896104883.0,188.44867047619047,188.40746666666664,60.919,0.0,2020-03-12 01:51:36.104882944
15945,1583977948965640.8,187.84520472150496,187.80059387679825,134.511,0.0,2020-03-12 01:52:28.965640704
15946,1583978012475325.8,187.9850808375298,187.94097270076864,0.0,0.0,2020-03-12 01:53:32.475325696
15947,1583978069349706.8,187.41263326469917,187.3637382749943,173.66199999999998,0.0,2020-03-12 01:54:29.349706752
15948,1583978129522953.8,186.72904434728292,186.68359462835727,17.465,0.0,2020-03-12 01:55:29.522953728
15949,1583978196307678.5,186.21402307137708,186.1707618360971,201.033,0.0,2020-03-12 01:56:36.307678464
15950,1583978249739621.8,185.2295894490534,185.1736247606892,466.444,0.0,2020-03-12 01:57:29.739621632
15951,1583978306156805.8,185.3485044796692,185.2975717895704,13.0,0.0,2020-03-12 01:58:26.156805632
15952,1583978369594341.0,184.97169213732,184.90952823920267,0.0,0.0,2020-03-12 01:59:29.594341120
15953,1583978428725183.2,185.4408799206087,185.3856665564009,0.0,0.0,2020-03-12 02:00:28.725183232
15954,1583978489083383.0,186.0732356299962,186.0251008755234,0.0,0.0,2020-03-12 02:01:29.083383040
15955,1583978545596025.5,186.34769051774288,186.31538103548576,0.0,0.0,2020-03-12 02:02:25.596025344
15956,1583978616665423.5,186.8632881085395,186.81269752593772,0.0,0.0,2020-03-12 02:03:36.665423360
15957,1583978665741087.5,186.5247178329571,186.4863318284424,0.0,0.0,2020-03-12 02:04:25.741087488
15958,1583978718404854.0,186.3924753559693,186.3626889375685,0.0,0.0,2020-03-12 02:05:18.404854016
15959,1583978787666701.2,186.80440229885056,186.77505747126435,0.0,0.0,2020-03-12 02:06:27.666701312
15960,1583978849784275.8,186.74455882352945,186.71204044117647,0.0,0.0,2020-03-12 02:07:29.784275712
15961,1583978911200378.2,186.6622174447174,186.63305896805895,0.0,0.0,2020-03-12 02:08:31.200378112
15962,1583978971643068.5,186.41046686119216,186.3770362651105,0.0,0.0,2020-03-12 02:09:31.643068672
15963,1583979033319470.0,185.78017381228275,185.74827346465813,0.05,0.0,2020-03-12 02:10:33.319469824
15964,1583979091994327.2,184.40211519845116,184.3626040658277,332.864,0.0,2020-03-12 02:11:31.994327296
15965,1583979151488158.0,183.91873608185367,183.86842913030395,8.0,0.0,2020-03-12 02:12:31.488157952
15966,1583979210121361.8,184.48208415147263,184.43943057503503,0.0,0.0,2020-03-12 02:13:30.121361664
15967,1583979270678295.2,184.2442367418693,184.2052036331673,0.0,0.0,2020-03-12 02:14:30.678295040
15968,1583979332610493.0,183.56536768513723,183.5026540652512,56.553,0.0,2020-03-12 02:15:32.610492928
15969,1583979392504352.8,183.7700514995456,183.69174492578009,29.207,0.0,2020-03-12 02:16:32.504352768
15970,1583979450338985.8,184.79972566793893,184.74221135496185,0.0,0.0,2020-03-12 02:17:30.338985728
15971,1583979511302771.2,184.515200538358,184.46783580080756,0.0,0.0,2020-03-12 02:18:31.302771456
15972,1583979569909323.8,185.14553612517255,185.0952277956742,0.0,0.0,2020-03-12 02:19:29.909323776
15973,1583979625619843.0,185.38765334388603,185.3392045904234,0.0,0.0,2020-03-12 02:20:25.619843072
15974,1583979686338188.2,185.4650618131868,185.42640109890112,0.0,20.071,2020-03-12 02:21:26.338188288
15975,1583979751957684.8,185.73891079508724,185.69611182934716,0.0,0.0,2020-03-12 02:22:31.957684736
15976,1583979807042977.8,185.86832969772516,185.82655344344036,0.0,0.0,2020-03-12 02:23:27.042977792
15977,1583979869602474.0,185.4459236690186,185.40881334188583,0.0,0.0,2020-03-12 02:24:29.602473984
15978,1583979929277596.0,185.1907605446696,185.1406542676852,0.0,0.0,2020-03-12 02:25:29.277595904
15979,1583979991686839.5,185.16668083462133,185.11225270479136,0.0,0.0,2020-03-12 02:26:31.686839552
15980,1583980051889328.2,184.55291616622628,184.50147009368243,0.0,0.0,2020-03-12 02:27:31.889328128
15981,1583980111671205.2,185.005568915609,184.9487241148965,0.0,0.0,2020-03-12 02:28:31.671205376
15982,1583980170796376.8,185.36344930875572,185.3057534562212,0.0,0.0,2020-03-12 02:29:30.796376832
15983,1583980230933168.0,185.38327318932656,185.32980686149935,0.0,0.0,2020-03-12 02:30:30.933167872
15984,1583980286236319.2,185.82501525940995,185.78005764665988,0.0,20.696,2020-03-12 02:31:26.236319232
15985,1583980350823164.0,186.6415215024496,186.593307022319,0.0,0.0,2020-03-12 02:32:30.823163904
15986,1583980408446082.8,187.2125323834197,187.17823186528497,0.0,0.0,2020-03-12 02:33:28.446082816
15987,1583980469683797.2,187.2456823144105,187.20143286026203,0.0,0.0,2020-03-12 02:34:29.683797248
15988,1583980531700337.0,187.47724808895063,187.43116052814452,0.0,0.0,2020-03-12 02:35:31.700336896
15989,1583980590151106.2,186.9655705394191,186.9287517289073,0.0,0.0,2020-03-12 02:36:30.151106304
15990,1583980648568416.2,186.81929351316637,186.79247270391775,0.0,0.0,2020-03-12 02:37:28.568416256
15991,1583980717892280.2,186.45613070051715,186.42299952985425,0.0,0.0,2020-03-12 02:38:37.892280320
15992,1583980769339780.8,186.65289848993288,186.6116946308725,0.0,0.0,2020-03-12 02:39:29.339780864
15993,1583980830673648.2,186.9432409012132,186.91224147891396,0.0,0.0,2020-03-12 02:40:30.673648384
15994,1583980888907268.0,186.5087374036752,186.47876704208653,0.0,0.0,2020-03-12 02:41:28.907268096
15995,1583980952128289.2,186.42975261655567,186.40516650808752,0.0,0.0,2020-03-12 02:42:32.128289280
15996,1583981004435710.5,186.3793838158872,186.3518634001485,0.0,0.0,2020-03-12 02:43:24.435710464
15997,1583981070195506.8,186.5239417781275,186.49415420928403,0.0,0.0,2020-03-12 02:44:30.195506688
15998,1583981137474848.2,186.49557606263983,186.4659172259508,34.582,0.0,2020-03-12 02:45:37.474848256
15999,1583981187551383.8,185.59626024254345,185.55764667322188,0.0,0.0,2020-03-12 02:46:27.551383808
16000,1583981245864067.5,184.97307081403045,184.93656187955,25.594,0.0,2020-03-12 02:47:25.864067584
16001,1583981315252579.0,184.8579781752046,184.8129130039406,0.0,0.0,2020-03-12 02:48:35.252579072
16002,1583981362272645.8,185.23943162393164,185.18678205128205,0.0,0.0,2020-03-12 02:49:22.272645632
16003,1583981434130920.5,184.71325536062375,184.66761208577,0.0,0.0,2020-03-12 02:50:34.130920448
16004,1583981489802412.5,184.6338302331674,184.58498035106103,21.318,0.0,2020-03-12 02:51:29.802412544
16005,1583981547616999.0,184.826840700089,184.77840700089,0.0,0.0,2020-03-12 02:52:27.616998912
16006,1583981608112548.5,184.76228515625,184.7080151367188,0.0,0.0,2020-03-12 02:53:28.112548608
16007,1583981669546675.8,185.07979470334635,185.0220262779717,0.0,0.0,2020-03-12 02:54:29.546675712
16008,1583981726875397.2,184.6840949694405,184.63223554301837,0.0,0.0,2020-03-12 02:55:26.875397120
16009,1583981791226545.5,184.69213110257817,184.6441881513988,0.0,0.0,2020-03-12 02:56:31.226545664
16010,1583981845127255.8,184.92369090406413,184.8675311031241,0.0,0.0,2020-03-12 02:57:25.127255552
16011,1583981907069426.5,185.1171604938272,185.05717919940145,0.0,0.0,2020-03-12 02:58:27.069426432
16012,1583981968852103.8,184.6478692307692,184.59575128205128,0.0,0.0,2020-03-12 02:59:28.852103680
16013,1583982031043154.5,184.07836208991492,184.01893560145808,5.0,0.0,2020-03-12 03:00:31.043154432
16014,1583982087460079.5,184.1248394206549,184.0735547858942,0.0,0.0,2020-03-12 03:01:27.460079360
16015,1583982150106421.2,184.46242948134667,184.4037147406733,0.0,0.0,2020-03-12 03:02:30.106421248
16016,1583982209631130.0,184.4119844861021,184.35993966817492,0.0,0.0,2020-03-12 03:03:29.631129856
16017,1583982269213529.2,185.136217155266,185.081444082519,0.0,0.0,2020-03-12 03:04:29.213529344
16018,1583982327934872.0,185.189280280866,185.14096255119955,0.0,0.0,2020-03-12 03:05:27.934871808
16019,1583982389311440.8,185.255933672508,185.19162992274357,0.0,0.0,2020-03-12 03:06:29.311440640
16020,1583982452371997.8,185.50445429222583,185.4503089389719,0.0,0.0,2020-03-12 03:07:32.371997952
16021,1583982513807152.2,185.55123390005156,185.49616177228236,0.0,0.0,2020-03-12 03:08:33.807152384
16022,1583982568033281.2,185.6084617555744,185.5656138865368,0.0,0.0,2020-03-12 03:09:28.033281280
16023,1583982632177173.2,185.14399224806203,185.1101598837209,0.0,0.0,2020-03-12 03:10:32.177173248
16024,1583982686296162.8,184.82064102564104,184.7806666666667,0.0,0.0,2020-03-12 03:11:26.296162816
16025,1583982747102852.2,184.659247311828,184.6250806451613,0.0,0.0,2020-03-12 03:12:27.102852352
16026,1583982810572257.2,184.3883835303088,184.34688524590163,0.0,0.0,2020-03-12 03:13:30.572257280
16027,1583982867636247.0,184.3394248507868,184.2827753662507,0.0,0.0,2020-03-12 03:14:27.636247040
16028,1583982930949864.5,184.48585616438356,184.4350410958904,0.0,0.0,2020-03-12 03:15:30.949864448
16029,1583982985149931.2,184.56732833655704,184.51404255319147,0.0,0.0,2020-03-12 03:16:25.149931264
16030,1583983052836956.5,184.9158531801625,184.8648921266461,0.0,0.0,2020-03-12 03:17:32.836956416
16031,1583983106695650.0,184.98996526571725,184.93706147968047,0.0,0.0,2020-03-12 03:18:26.695650048
16032,1583983166020227.8,184.74851168775464,184.69873686467935,0.0,0.0,2020-03-12 03:19:26.020227584
16033,1583983230415343.2,185.0463973727422,184.9936486042693,0.0,0.0,2020-03-12 03:20:30.415343360
16034,1583983291448795.0,184.9625492371706,184.91269625520115,0.0,0.0,2020-03-12 03:21:31.448795136
16035,1583983349465181.8,184.93166553977915,184.8795221996845,0.0,0.0,2020-03-12 03:22:29.465181952
16036,1583983412881168.8,184.7885873694207,184.739128679962,0.0,0.0,2020-03-12 03:23:32.881168896
16037,1583983468178165.2,184.6771278825996,184.6322990915444,0.0,0.0,2020-03-12 03:24:28.178165248
16038,1583983527647206.2,184.7701411395713,184.72291949817043,0.0,0.0,2020-03-12 03:25:27.647206400
16039,1583983591815641.2,184.62822902338377,184.58081155433288,0.0,0.0,2020-03-12 03:26:31.815641088
16040,1583983648609008.0,184.6884075797872,184.63923204787235,0.0,0.0,2020-03-12 03:27:28.609008128
16041,1583983707764979.5,184.90187866428752,184.8562809074688,0.0,0.0,2020-03-12 03:28:27.764979712
16042,1583983766060925.5,184.58836012861735,184.54204618532592,0.0,0.0,2020-03-12 03:29:26.060925440
16043,1583983831302899.0,184.52242050874403,184.4772496025437,0.0,0.0,2020-03-12 03:30:31.302898944
16044,1583983887922804.8,184.84711235561772,184.81192859642985,0.0,0.0,2020-03-12 03:31:27.922804736
16045,1583983944018943.2,185.0431523070641,185.0144875459371,0.0,0.0,2020-03-12 03:32:24.018943232
16046,1583984007411675.5,185.02602507374635,184.99923303834808,0.0,0.0,2020-03-12 03:33:27.411675392
16047,1583984069472026.5,185.4143535958904,185.38080051369863,0.0,0.0,2020-03-12 03:34:29.472026624
16048,1583984125887186.2,185.37761297182348,185.34892610313665,0.0,0.0,2020-03-12 03:35:25.887186176
16049,1583984191212304.5,185.14405594405596,185.1061792752702,0.0,0.0,2020-03-12 03:36:31.212304640
16050,1583984253258704.5,185.38496098104795,185.3295875139353,0.0,0.0,2020-03-12 03:37:33.258704384
16051,1583984314351902.8,185.3836056838366,185.33650680876255,0.0,0.0,2020-03-12 03:38:34.351902720
16052,1583984369314901.2,185.4710355117875,185.41543419874665,0.0,0.0,2020-03-12 03:39:29.314901248
16053,1583984433867172.2,185.53774485183325,185.49362631843292,0.0,0.0,2020-03-12 03:40:33.867172352
16054,1583984491313947.0,185.2511527873365,185.20009979353063,0.0,0.0,2020-03-12 03:41:31.313946880
16055,1583984549985585.2,185.11954584775089,185.07796280276816,0.0,0.0,2020-03-12 03:42:29.985585152
16056,1583984608575425.0,185.0992516507704,185.0502531181218,0.0,0.0,2020-03-12 03:43:28.575425024
16057,1583984675859069.2,184.90329508196723,184.85895081967212,0.0,0.0,2020-03-12 03:44:35.859069440
16058,1583984728403778.8,184.57011854684512,184.5171931166348,0.0,0.0,2020-03-12 03:45:28.403778816
16059,1583984794085257.2,184.41253378378377,184.37473648648648,0.0,0.0,2020-03-12 03:46:34.085257216
16060,1583984848602532.0,184.3366183348924,184.2823503274088,0.0,0.0,2020-03-12 03:47:28.602531840
16061,1583984912819076.5,184.06193231441048,184.01017194323143,0.0,0.0,2020-03-12 03:48:32.819076608
16062,1583984970284964.5,183.77613840623127,183.7159137207909,0.031,0.0,2020-03-12 03:49:30.284964608
16063,1583985030125538.2,183.6889944460684,183.63801520023387,0.0,0.0,2020-03-12 03:50:30.125538304
16064,1583985090974176.8,183.62145674467527,183.56944254535887,1.923,0.0,2020-03-12 03:51:30.974176768
16065,1583985154753495.5,183.5393807106599,183.49659390862945,0.0,0.0,2020-03-12 03:52:34.753495552
16066,1583985211844855.5,183.2130880614657,183.1617966903073,18.0,0.0,2020-03-12 03:53:31.844855552
16067,1583985265748327.0,183.16576102418207,183.1147055476529,0.0,0.0,2020-03-12 03:54:25.748326912
16068,1583985331605926.2,182.71683130699088,182.66449848024317,321.61,0.0,2020-03-12 03:55:31.605926400
16069,1583985388933914.8,182.5192080152672,182.4744322519084,0.0,0.0,2020-03-12 03:56:28.933914624
16070,1583985449747699.8,183.08893046709127,183.0383280254777,0.0,0.0,2020-03-12 03:57:29.747699712
16071,1583985508181792.5,183.40750340692287,183.3512401199237,0.0,0.0,2020-03-12 03:58:28.181792512
16072,1583985571939325.0,183.4778128846943,183.41895773492,0.0,0.0,2020-03-12 03:59:31.939325184
16073,1583985629982343.8,183.07912467532464,183.02744155844155,0.0,0.0,2020-03-12 04:00:29.982343680
16074,1583985689139988.2,182.811717396684,182.7657757980698,0.0,0.0,2020-03-12 04:01:29.139988224
16075,1583985756742134.8,182.1489886792453,182.11089433962263,371.874,0.0,2020-03-12 04:02:36.742134784
16076,1583985806823541.8,182.3355622916035,182.2853470748712,0.0,0.0,2020-03-12 04:03:26.823541760
16077,1583985873266448.0,181.85138308457712,181.81395356550576,12.683,0.0,2020-03-12 04:04:33.266448128
16078,1583985921527003.0,181.9732351648352,181.9326989010989,0.0,0.0,2020-03-12 04:05:21.527003136
16079,1583985999004747.8,181.51636115843272,181.4830800681431,204.909,0.0,2020-03-12 04:06:39.004747776
16080,1583986046658387.5,182.0772795097256,182.02216093791637,0.0,0.0,2020-03-12 04:07:26.658387456
16081,1583986101161421.2,182.29969062351265,182.24778200856736,0.0,0.0,2020-03-12 04:08:21.161421312
16082,1583986173151697.8,181.9189116342545,181.8589184578642,0.0,0.0,2020-03-12 04:09:33.151697664
16083,1583986234624392.2,181.89262447650069,181.84024662633783,0.0,0.0,2020-03-12 04:10:34.624392192
16084,1583986282803414.2,181.81638792102208,181.7607200929152,0.0,0.0,2020-03-12 04:11:22.803414272
16085,1583986351878656.8,180.8966336971351,180.8537346521146,343.269,0.0,2020-03-12 04:12:31.878656768
16086,1583986406159190.5,180.77477692307693,180.71714615384616,16.211,0.0,2020-03-12 04:13:26.159190528
16087,1583986468525531.5,180.2453896103896,180.2088506493507,135.757,0.0,2020-03-12 04:14:28.525531648
16088,1583986528710100.8,180.95358050358053,180.90373065373063,0.0,0.0,2020-03-12 04:15:28.710100736
16089,1583986591539175.2,181.43695453158375,181.38773573390296,0.0,0.0,2020-03-12 04:16:31.539175168
16090,1583986648469569.5,181.08002161383288,181.0362824207493,0.0,0.0,2020-03-12 04:17:28.469569536
16091,1583986706968855.0,180.92769412692155,180.8782538431218,0.0,0.0,2020-03-12 04:18:26.968854784
16092,1583986767769926.8,180.76520488856937,180.72243709561468,0.0,0.0,2020-03-12 04:19:27.769926912
16093,1583986830505421.0,180.4147139903515,180.38405926946933,0.0,0.0,2020-03-12 04:20:30.505420800
16094,1583986891306090.5,180.3271501434492,180.2838763149506,0.0,0.0,2020-03-12 04:21:31.306090496
