block,txHash,volume,price
12057282,0x4f07fdf6c6cc5dd47cb57976b767c81107063ed9c148fce970c462d08d7d8d14,262057.681984,1.0226173426046443
12061094,0xdd91795d115b39d6e0b0dc3895e796dde73dce56f913bab68edd88e0222d912b,1126839.847579,1.0001940250318844
12063341,0x695c2c7e1d92677164ac26d55d64b5ffd3ffbfe0ebdc8ac286510ac052433e92,3000500.653151,1.0006289192195457
12075995,0x70c146dc0989200632888e37f61196398184de392567aef1b2713081f2955475,36477.594452,0.9993969608049245
12077710,0x8f566788e62a01211f82292525d3e1b5c05efaa2c18eea7db91f0c0da7e47dbb,80559.792786,0.9993976229337806
12086590,0xfa79a1730e2fdeb4e13a914dd3f4b723b1b3a650fd7a51a078f4cb93a7bfaa95,119957.015238,0.99964179365
12088143,0xe71da8d2b5447d095ff6a8cbfae6ee3975230a03fd459912b07bfce54bc8ecd4,500765.982599,0.9996211572460932
12107995,0xf38b1af2f0f22a39f14a7e4bd1fa41fa3beabb76ae73a4f77f01919f2c6456d0,733.564409,0.9991428404018607
12109124,0xd3e3d73c7a866ded6da455ac26efdc67ca6cec76056204d2b69fcd9c677f4da2,148734.57185,0.999110366473948
12112836,0x4bee417f6367d509dd087783da731e06188855c2646656b5251051875f9043ac,75061.391559,0.9991344006803144
12134376,0x542e132491dba5b1c5431d1a410c27994dbb743584992f30a1587c44d6293036,99921.161665,0.9990412538597769
12150172,0xd840b35c73814b6725de23fb77a1ff15ad103ad63da9be4c7ee9af2f78fab879,33207.313869,0.9996152864815702
12151980,0xf29eaefc61761fe5d7f5772d001fe2c905acfaa62d432d4177d128b9bd8ae7cb,397.43878,0.9995412588507269
12179619,0xd093b46cb7cafeaa340d381ee059644536fd42d0c313a492ce2d73f64cb6940d,622789.503684,0.998904227730677
12184604,0x6c6e75413fcee1192f68a4ff5b3b7eb10e80119e7052583d92b8c613aa0e119b,19980.21583,0.9990107915
12240340,0x8c0a236d70cba0572b36ace8c041de39448e3189871f9a5b78e126988426a7e3,83389.854183,0.9995808233790767
12261863,0xa030eaf3b3fc9fa7dae16a86211597355fa59998a025f8b7ad82e5f1bc99a52a,640975.421316,0.9997831007282919
12292773,0x1aa59eab5582722f1e5593875e553461f74ef70d612dc4a09d64f1830aa01483,702156.418438,0.9993499765526096
12302134,0x1a82a66671aff932bfafceefe00a7010bc58c3271d3ce58af0e290a0034ddbf4,126009.511856,0.9996214762107279
12307417,0xa2a87eea14e90ef08919854d17a34e5437d8b7407c0d1fa5b74cc666d6c3db28,60465.683679,0.9996526950898854
12307713,0xf86b9a21ac511db2f3d750efcfee663b0e1778b1a6be782105ab47624a9722cb,23992.44757,0.9996481354222556
12315400,0x2d176889f7b50b129f9007ca9eee6198a121142ec6b47a86b90becfb46d1da97,56828.076629,0.9995583717013221
12317144,0x1bbecba1f9c945623454873e40030da2320332d92834b42477b35647fdeb27e5,49981.931161,0.99963862322
12317234,0x228dffc83984bf0b470c970d5854103d03273b47b66037e3e289f642f18910bc,109612.267631,0.9996048643447859
12332649,0xd80640326b1f6a56987ed0eb1e363cd30786ac06aeb71ae95dc3949facaa9961,75209.080268,0.9996779030618421
12348866,0x09391b57554a39fdb28e06352282e3c8ee66b88b5b2f4e0d6d5e18317855e481,2274.721853,0.9995343431109341
12353780,0x53f5ae6ec7d63ef5e42216c388a3e47c8acbb45a66dd263df3c574fcf9403aa7,15344.172203,0.9996512538685596
12361573,0x56d2fab280b50bd8fdd4be8fb09436f9c48a9c33b7fa77629e33f786f762f9b4,363.486409,0.9996285709581478
12362199,0x704f68daac8469b9772e6a3903c1d2071ff8637409642ddb2a000845fc9aad53,24412.395019,0.9996463588742872
12370215,0xac1f822f8ec162eb7a2020401bd8a42e06e47dc8d0aa0afa7d78488edc1f8be0,15327.016767,0.9995865007985081
12425462,0x74bdce7f41840ab7813e57047d98ed89e385f233d2437825750cede585c281c0,560414.168615,0.9997308803087804
12450362,0xe9fd899fae8dc9a13676f11c0349005b9b8a0d2712f2d3f6350f50f5254d9a7d,34058.472455,1.0001991811566475
12462799,0xcfff358db3eb0aec92bd74b8d6911b205c8f8e4b5c3a3cac1781df34366f16de,659004.099259,0.9995597445887158
12474405,0xb6b87bb9269d0735b6c155199adde7ca714ef2271bd7a125b9598b028c52f279,21256.282691,0.9995646662200395
12490647,0xedab0ec7cde224771c95d0cddb310c4f45e3b7f7e8fb5cbee4dba5d702ca4a74,48.398738,0.9997653172172934
12491911,0x57fa93523f15a5d28b7e6164da85a477ad1afaf3e87e1dff654490b4ba9c7923,3806.934093,0.9997114528370867
12503092,0x146b9ee1e2fee0cd7e3934f274c4c9d3b1ee7d2764e3b424ce19514e9b14978d,999645.858601,0.9996458586010001
12517242,0x3ee55853e355cfe7f69e1b8a6be05e87a9dbfd12553cb0e0f8604bba90a0de03,981573.563676,0.9994150884622914
12518856,0x83ac450f881e659e237dbfe57f645f2d4f1c511f1b7c5f2c175b6f4718c0fd68,129914.290843,0.9993406987923077
12525572,0x0f17274338505183589c7f47f0ace69a25080ee46eb182502a71905676f77eff,241262.558976,0.9992685198685385
12528318,0xdd817cddc0b9716f14c20024905adb591e304bc4f213257a73dbf90e10e0eb6c,999.176902,0.9991769020000001
12528725,0x1f715910e5e1e6fe15a6ffb6b48fd3c93284986ea4df24065b63bacf732f5e27,99.917507,0.99917507
12531439,0x1bf2df0046627854fd5076f37f9782ee70e9a894bbd766395fc5736ab90f2337,99.906098,0.99906098
12541924,0x5569fa008131abf05264617878715a6786f24b656f46da0798468e7019169797,16488.326809,0.9992925338787878
12542064,0x102d6e1be7956e5555eccd9f80d357ee9f7185ee49f667a45c6c8f7e8d2c88a9,20985.08132,0.9992895866666667
12547959,0x247793f682633d7f132d0e8c13854b8c52597cb31a7334695a37916dd6636d1b,14991.369007,0.9994246004666666
12554346,0x3ef6055eb718888bed38f74da40d06c6ea4644719177bc25112e901b3956d89b,820365.577249,1.0004121506189734
12554378,0x02461311cadacdc0c35ef0703367627da6106bf7ff79002e533f1a8c6b7becb0,800247.984628,1.000309980785
12554409,0x4e42db73142b300f26fc5335a96c51ef8f7a62d1c4f876e1ae5ede1efe1a8e7f,820172.829514,1.0002107677
12557526,0x140b7b6e9e19e64787afc2adb623bffbf50bf5665479d9d3d0f23fbbc49d323a,11813.343127,1.0000943120612433
12558076,0xbd96ca4a9524da4f19c88e17c7ace0399c17f0ba33447ff36e636be5c9265db8,50254.980482,1.000092617421056
12562674,0x5eafeb1af2c1d12e26a7df7ff07f1e2e260fcbccf44518b9ed8939f99ca54120,5329.054404,0.9998858087000839
12570371,0x8ed507ac468f3576266825f1ae44270a8a747c8688b2be32ed6fbe6fdea65ff2,37974.900248,0.9995070640616828
12576787,0xee4b608bbeead3d5ec3b743b3776fd301d923de123b17d3583536ab38c103465,26175.502303,0.9998743628348612
12579338,0xfbaccc0dd2b7a9ae5a3722bcf0666de479e2f31c3cb41fc40a5d6fecf88651e4,26331.398618,0.9998216611953462
12582678,0xafe26c93317a3fa476f08898fa39ad1be379e40a40f8b0742f8eee70ea1d19f6,200225.190535,0.9997887181755284
12590165,0xb3a5e9ccc3cb4188f4da7cf87ccf8e62668bc7afbbd1cec4877657c3edbf7eaf,1691.638916,0.9996690818203889
12606659,0xf5484ca97daab2bcea56233beb04dd49bbd02bd1d797a31c49748d1f4124c92e,2379.27949,0.9994837821889604
12613674,0xe9a5b744a83af0a0916e7301792a36451fb034260f972260c95e94455119f179,91638.135162,0.999438978586029
12616956,0x7f28b5bb49e6f0021d3d3e3d73e72b45750deaf1388cad3a5c72f6ec7d81c52b,867.714874,0.9995173059914363
12619318,0x7fc26c52e2ed09ee940ddaf6a48ccfd1d7cc3e8ed6f7fe03ab05564630bef90b,14.992709,0.9995139333333333
12621487,0xe34dda88bcc1b3d55c198ed5563bfde4704f9c96ce197f64d1976669f9f1bafc,249322.277867,0.9994772213975371
12626903,0x8d71e7e05bcde85b12098f4f3e3b14a03b6e224ff8b75986db53adb818a8d16d,3225.913734,0.9992279046326765
12627751,0x77089b5ecb4f639803e9d1a24a9d4512acb71222bdcdc37d376474779411e4a3,31424.967984,0.9992148690344063
12627785,0xe8cd7d07d5da931273f539a42b46d8ccf7f8d4ee76218e85113df3bde403efea,45758.844284,0.9992080526725061
12628719,0x4c3c9efd06e766c6c6cf1467b00f3ff4156438352d55644ffb1a99ac39cc6f85,8926.972381,0.9991976615838914
12628863,0xe4ef0ba114e6d76dda691b7ba701cf75f250d1985ea69239e17f646e9c6b842e,3559.061707,0.9992003467240891
12630271,0xc885c0846baea48cf2ab87b6e01b869216b1783b24eb972c316df46a5bacd3dd,7763.69515,0.9991821352500948
12636909,0x7bcff748079af25932ac1471af0d8fc6ff45ad7e803cc358ec15a96c4de50b0e,28596.856899,0.9993636076445651
12642138,0x6712040c4c29fe1f78a946935b06e06abf896bd2f2b6a0ca51233d389a691b79,199875.519445,0.9993775972250001
12642193,0x1f7338083270a69c98a89f343df115de5bfe8b213831bf706b277b75f33dd444,69955.351508,0.9993621644000001
12642448,0x7be65d4fe2b656626420cff5c8da4ede2970e1d6b76f113b743b5b8c58d56368,100018.015105,0.9993520392259259
12650836,0x00ad6b2a63a0f7c9eb45de7e123004e68a505083b2e075a8f59ae02ef9b481e9,499.627187,0.999254374
12653211,0xf2e4408f0adbe5c02358f04321e3f71453b3fb70eb67108e77b3e709b4e51faa,512433.681764,0.9991904387906608
12653367,0x78ac5d759694030ac642a7dea04089a13fe9410fdd266529c052ccf990b28d02,57373.90656,0.999162719028848
12681519,0xf97653ef645d1878f7134ece136974795c84df089c94f6ae86e945cc71dece20,4.998324,0.9996648
12688818,0x71c411d58c5a0d18b618dd7f4bff3fe5dca66c620b9740a420a6494553ede27f,14994.473838,0.9996315892
12689107,0xed767018792694265209e3d02732693e9de164fcaaf7591ad0b9a6dadfde0b47,60003.375961,0.9996262913814518
12694649,0x195c1552f316f3404994c21510ec2af5322a4b373e089c57fc68bbf527b37ec4,9.996155,0.9996155
12705090,0xd5fef5f2d9df04ee2f03dba1fbd896266bb07701528ed393902314adf5058134,838625.958515,0.9995542294364352
