block,txHash,volume,price
12024717,0x335f7922b5c2998d38476c97b4f78b51ee1896a4f82ca092869da58aa8a63821,64206.382727,1.0143995015453915
12024845,0x520105b1233ce31cbd84ffff37d07110666e3ebe36a640f0da0f5d4ff6752678,77686.717814,1.0101812718126235
12027254,0x4d52cbefef30fb71a99de973e22ba4cba277a5f4398a1a53f9d536f5ee103590,100705.804964,1.00705804964
12030200,0x8a02f530400560e092e85adf35a9727462942d6f5b32f6ed0a36a42551281428,100603.248747,1.00603248747
12030622,0x00831f0ac1cfbc3b80bf5c4c7c1687de2e20923bfeee88ba84377a4456b242c5,93974.42868,1.0067683578022537
12031433,0xd970a875fc23b1c7bdb3bfbbfd7f31c7d82ae7379071e4ab1c2b3f70303939d1,100551.176944,1.00551176944
12034261,0x7f17d442ec3139185e32f9083a3f378034163d1287f94ee4d3f18d66d8624b0f,128354.25177,1.0051868684243002
12034719,0xdbe86421203d21723619042c02b5620066f31da3673e86b1c367fb02278ab37a,128301.858599,1.0083687242490895
12035697,0x282761d600d9b17de468443ca05e88958109509fb47bcd4da0aec5ffa85d2178,93921.248973,1.0038006216840798
12039310,0xc1a1eb2c4a88cd779bc05213922f8489a1d34d8a98379079586bacb806fbdd57,201712.846814,1.0085642340699998
12039347,0x4290a8b96b6f6ab54c0f044f266d385a73e315390f88b93080dbf320ce7f5617,100555.659226,1.00555659226
12039669,0x36ffd72048453f3babe31a8a7f1ff21fb5fcf1dc67b0bc2270401aafca2349bb,100375.288261,1.00375288261
12040237,0xf386a70173a144d943997ae38428a98e55aa8200212101d5c5516f070e63b58d,100253.716945,1.0025371694499998
12041810,0xe333c8fb23b77c5770ffe22ab9754d708778d7ca30a7ee513d7b087a057f90d7,100124.381566,1.0012438156599999
12042049,0x42760715f587159ddbb24974e0efdaf9879e910d354f1af0c87cfb79b643f328,6948.302744,1.0006505503412728
12042375,0x71b74d918827ffb7fe60bc59cad1a354346454b410d388c19ee966c6c4857b49,100007.257366,1.00007257366
12046547,0x33d83fdb581442e233502b19774794bcce012e571b51e9dddfc23dce20eeab79,129996.662064,0.9999743235692308
12048229,0xa2686d4833ff509b07a1b0ab4146dd61764e7903abb5c0681b082841a9259c60,100381.559077,1.00381559077
12048243,0x9c0a72c54fcb6382a850996118aa0a099acffb3d2f07f0e8ca11a4a07a287428,100278.674058,1.00278674058
12048252,0x54234fe8afcc507ad1ea02330b007d48d31fe238a349ca17625907f0ef23bdfe,150240.98997,1.0016065997999999
12049350,0x265fde38a99189e57157cda73471972d5e4bf5825adad5b8d1796581a4bee0e3,100205.529972,1.00205529972
12050764,0x66e5da7ddafbcd743494cd12ea5810765b98002791c359a7e0a153fadff33146,155376.960643,1.0009364484268841
12050780,0xfaf389d77a033e4fa23fda58e1c90526f06597adc07cea8a8b095d6fee51d287,121967.872573,0.9997366604344262
12050922,0x499be2f295bdf3a2a7c61e212d9fe119f76e33bcf759b18d7de9cff58f3c94c5,377902.775361,0.9975405751118892
12050954,0x2d02e20d527092b04ca7ca56c3858dfb8892efcb83b25e56cab50046d7de4077,248580.101227,0.994320404908
12051031,0x33506a28eefb395e2f4cb2e0e83f740af463791cf7e98aa7d11188c032059d00,99203.312226,0.99203312226
12072011,0x8293552c0f0b502149a14f4383e2a4849fdbc4edaa0c376e8ab2a5e98bdd07db,29717.801383,0.9971037868348677
12083998,0x890bd9e50d6b8104847d1c2404e9d378507529aa258a4cadeb53fba3a1260c56,232961.842583,0.9968784116515944
12084316,0xe3a91c995332325a15e8297216596dcd7bf73832f8dacc0828cc8d0d871d477c,612084.109796,0.9912907456763373
12091218,0x56f79873a48454e9a169c7ffecc02fc20a3d233ccda5768b28cb3a1e3eedbf83,162066.727995,1.0011285781027155
12091854,0x0054f6c1ab081bd0b497f6d1f28e547cd593dc9a3dfacd6bd343825c2c724af6,128256.122015,1.0012122882120522
12092762,0x1c7accfeea499187f76a3b0fcfe41bc7179e9b1e3af968d646a8ec79258e2789,101204.374737,1.0001081546513615
12092979,0x0877951764f272128a4e88f284732d03dd1003df83e752454e7c7fe4908e9bf1,198903.853538,0.9987541301390336
12093261,0x5cd62d9bf5b22b8a870d6717d5dbeb4d958aa4ec924aaeaeab7ac2af10ff9cbc,191265.081274,0.996899203971646
12093814,0xe0512269414ec69c0a102d0b8d8196aa828d7985ca67ee91e51103cefe1d83f9,230053.412466,0.9945993605694154
12103067,0x6a06d7741ae0017d91957a6263679d5aa3275af526604f4e428ab6403393bb86,569552.73127,1.0001951571908556
12104300,0x490bf56c9f2ce80198c39bbecaa57718182f50c97aca4e27637e70943f31deda,99747.994954,0.99747994954
12107791,0x6acb8fc5e57a8cbb25c43081a22e18af4ed69a2c88c9c5f57b60960707309c5c,40046.201241,0.9986438702890404
12108022,0x7f36440b766052756b95659c3eb132a6930ae9025ceacde49c6cd866070ffdb9,149689.106517,0.9979273767800001
12108156,0x2301a1d4c0a216c7fd8725cdb5ad6176b0d7111435e3d273f56c06b67778415e,99694.131686,0.99694131686
12112335,0x6d0ca94a21a870ab6393d318adccc3270a40aac939fa2e2456d59124a23b7730,11534.984484,0.9988655591930781
12119592,0x5fe0eea945024507e6f255a7a77bb5d4f80320215a91d2504b16a1a8c456a3e3,193891.829071,1.0031513930384666
12120785,0x62141cd2e21433af2edc0e114b1e97f5aaca073da9f455017d11fbadf95d0def,289375.269729,1.003696455540589
12126651,0xfab3176c61c2ac3c223859da269992bc87a490b76c170174faba73896675fbf8,290688.668472,1.0023747188689656
12127101,0x3af7115d603e5f8218ff7ba2c056a4bfe64d549d071d95b1cba43d6d48ad6aa1,48287.671241,1.0009685635159635
12129536,0xaa71cc2ee68939c0dfce83eb19c56317b2cdb075c5a7904b140afc52a8f5b7b6,199525.467132,0.9985258289801265
12138325,0xc490c987e2ba40252514750bf29e3573ff36c3cac9765eab4d1a3dae073eaac9,202523.402575,1.0026615224404882
12140566,0xa8081cb3aff4d29129e9d70dff07fe571a9dca29213b861205c01cd42a8282b1,281209.581367,1.0016348184863428
12140584,0xaa7265a42714bb98a7f3faab5c2d78bed92ed9e4c699e4e51ed3bafa7d6f1e3c,290142.818971,1.0004924792103447
12140599,0xec58bd876c16c0929d6cdd8ba0c2aa23b398874b80dc89427c77d7b29b14973c,200456.881519,0.999543082518537
12144122,0x0a41322c8bfb688a94e4c010d83223b87619a44a7d4e597e345ea2bdc2505270,207058.381527,1.0006996892182427
12144932,0x085531f3150730729d911836013557c61023510c12e63d4bd66bd6a137b50349,309662.969907,1.0001142819120408
12146327,0xb386165afd1ce1d7187c24ac17e00ec02081a8ca611f17a76e579fe8fb36c7f9,99969.063502,0.99969063502
12153416,0xa979befe847e6d81205158734765bdb0ba172c1205d72285ed717e79fcc70830,200311.38618,1.0015569309
12158893,0xba69ac19835e9dfa77d28320a7c7bd24792022e84e0d5ce4c0c4aa94a09dad0c,125060.144859,0.9998032825292412
12158929,0xdb6b3cb4cf7c53978f771e134745900ba4f3290310cfdb8d91b7264745fd577d,98399.100987,0.9994829963128491
12169383,0xa157860e12d7bb6576a73494c6d31b6a258fe88472d0a8996ba24acf9cf3f1e0,150838.516033,0.9989305697549669
12170011,0x800229ee33c0f295add1e314eeb515ef56097444547a672d6232d0b99f65255a,128252.752001,0.9985722117576507
12170017,0xe2158647627d5ca40c0ff759cd425600d82ec93733f3dc00ce45cebb8e61c59e,99827.022362,0.9982702236200001
12178009,0xaf2f0f747e07164a23d638af764a4dbe6ef83fbf3a53bfce5c164e3405a682df,109787.702842,0.9980700258363636
12186957,0x0ac595b608623f092d7e2ea92416f18ad28efef65a19274fd6a99ae7f5d582fa,200008.007447,1.000040037235
12186991,0x8a97b7ba7856d1c1659195f8d05d9cd88b0b18ab487ea05f43e15f4e6fc509c0,139941.767327,0.9995840523357143
12191831,0xf9f42c93555d48c1b80e1cee917cc4937626cd9872e2a4b523a626a2dddd0942,99967.293033,0.9996729303299999
12191848,0xb88543ea00f058918f15d62ba4761a0c40d9bd92e306bdcc855b3a57fbf2dbef,27986.071005,0.9995025358928572
12192031,0x99f0bbf7367277d9362fe24c5796db34aebbef3c4568fcd31afee0a31ed75dc9,199840.178128,0.99920089064
12192037,0x0e53ecec2f5543e8df30e814aefc6793dab35eb6521381d4cfabe6089858c536,221435.12067,0.9986395836357609
12192178,0x748c79641fa72672eb270de81b6ec5943a5b0a3391e08cfa9ac96b23901345c8,118783.781128,0.9981830346890757
12192246,0xabb04f3b843241c3c3032490de17b6dd0b68731816f50bdaddbbe3d5819f6e40,123733.073633,0.9978473680080646
12192324,0x43c678bcb4ae4031822e26b08e102051c3507f060d410120018b5541501b0004,128297.495637,0.9975017079195142
12192408,0xefbd39d1d8f46f50d4fdd359b95fcdae1834104b8f8d37c2ce8b425c000bf7d5,119658.526174,0.9971543847833333
12206821,0xf33549b16894e72f7bb233c17e3ae144a33cd275e8fd3a3a728286a5bfa10033,82464.147026,1.000153210792865
12209993,0xca4db421a9e7c01feb0aa3a1e3b33ac17ca6105fa19c6516dd697c9f8ed6fb67,130124.94346,1.0009611035384616
12210265,0xd9419a57470ae76e0733d97f68a7ccb654a6d124fe7fe75bac559b887b168f03,150085.742034,1.00057161356
12211230,0xfc981e96b53f86ef0e5a755504fbec1186ff01fa00589b48fdce7c5ce1106853,49959.012905,1.0003297229890264
12214385,0xd6222f027fd0e27c9b0b9fef00ebaff352fd0d32dfdbe3dfb9cf5793d4fe8c54,2977.420124,1.0000758195457937
12221119,0xa9a86b725616adadfef41fea8b9862d2b22c62fbd214a73f5264a7b519b93bf2,5158.228094,0.9994688324567186
12224371,0x4873fc2136329942f3937a9c00056fe0bf4b38a1bd91adde68657607e77f96b4,56269.840563,0.9998942723454175
12224516,0x03549a7896ea41a4de5944caeb0eea5fe43ca5e104e146e67f4751293898289d,99968.492407,0.99968492407
12224612,0x5e4e81a0737906322578135d694f01743629c4b3b9381f7a6ec3de5fa194ef30,99941.764405,0.99941764405
12226077,0x761a2272ff8eeb41262ec5ee8d3ccc0d0e0925dc4b5bdeaa9f0c78eb6942798a,149921.692231,0.9994779482066666
12229425,0xd87b15b5157b26a6f78f54a09fdbd234514b108cd178ad5ea93f6a14d4b1ec88,108425.355749,0.9992414183680843
12239165,0x49d80575f0d20ce9448d8ba53548e2906d40f49374c23e7ac25012cd01897aa8,15686.961581,0.999636040590099
12240740,0xa93cab0b14af7ce65ee3e813df8dee87d503e713b1053cf9db7789adc44111d7,83988.345886,0.9994493589688024
12242339,0x4d2207c2ca694e9c974eb6c57f9103d07d177c9a12d160d4c27cc8b2b94d22d3,100127.313273,1.00127313273
