block,txHash,volume,price
13459637,0x6ca07a33b5221a950949a8c062d6e6c7d8af0bde1148fb57585b5d8d62097089,12990.92015,0.9993784252634818
13481114,0xa8923d904270c6a3776022b58763e56e453346868d9f12b27726b71376e3ed72,1002.838566,1.0027659687521602
13542805,0xe51c8c6164becae4c64ac066dea062211ea837dae9a75d097eb6fe0179541d3c,5065.155057,1.0020089133531158
13571667,0x0c9cf12e48905530e0e7bfdef766e2a47b4e9c131811f56a4da42cf62726a344,7654.988103,1.0020016842701938
13582057,0xee3dec717bfaf4efb2cc778d2d2fb87f9aa1429db19e6c74d57e1070c63556c0,70116.202209,1.001660031557143
13611729,0xf85521ad343c0371f3dc029a85327055322aeab46ca4a240df3d1ab7dfc82049,8635.512981,1.0062897152947994
13614947,0xfc7cd10d7fd84e2c4b3587affe4593921f390e39c1d92f7ed5dd451d3a2d5f6d,10294.002399,1.00625634398827
13665267,0xfcb4bedadc34f74c0d70f27964f64774c84a093e7c8de9fe79dfb9a9b1bb80cc,1000561.648716,1.000561648716
13665343,0x821042a572ba9899a3a4d37ec309ec2f047841639aae81ee559a1e3c31a45039,998014.931465,0.998014931465
13680999,0x61b2a7c44e2de450eb706379bd1bf9b78ba9c4084494a10444fefe0200d8f759,1073760.20827,1.0012323024481897
13695287,0x33f36d40566f1552fc22bc79d6106a7c71f3d9af143707ce690c4638257dc378,380293.73199,0.9994185038434753
13712374,0xf093474b6d881046b42431e5e4d87362e17cd6c3552b461849d6315d8bc7c61c,203911.503274,0.9986641016989355
13718177,0x8b0d21d425cc89fc8e1f20ccc93acf6d4f1c6cb4bad24dab822b0384def03f30,1508470.819482,1.0069878287261633
13718287,0xa58a137511bad1eeddbc20ea110a7fb4a09db317a4509022197731ee7759e305,1001186.598278,1.0026024417298853
13726974,0x111d7b2116c8fe8ced30b27c8209f558df589fc1c15a6b8e0b1cc76bfce10978,17944.539221,1.0020747087674606
13728261,0x8242cb4d46d18131f39eebbc658754143202860f9434e88f6fcf40f8354cceea,90642.829116,1.006529302847756
13728353,0x2ce4ba86711fd4810c56b61836dd392aff11164089c57185b623f8d5384901b3,2016258.073365,1.0099530118218503
13728362,0xcb8113e30a8f8d90d834254aeff2efb6a678f3f4a34e9b64e0df9530cd483c68,1002496.152878,1.0066790312625693
13728382,0x5c46ee4e280a865235a63a5a654d0ff01f64e5c9bb62a8c8c3afd746047a816f,952462.065178,1.0050584869143206
13728386,0xb420e8533b4ce4565d2b655bcd71919e7d82b1496ab98d0774fc80930babba62,2002103.268038,1.0030249314312332
13730144,0x4e5e75e989f8e2324b571e8e258eee8a51424ac6c5bdb0b119b4e213288ac86b,1001656.599461,1.003312410810725
13730995,0x5d3a0d7d432a4487032dbc9f6db14a3d8b4dc58840c9dfa7f7ae0f3889b95298,956348.239994,1.0022666486465208
13731846,0x3750d1dbc09103f1169874c618d69860345b379e21c8e21d78bb0283961b9d5e,1003711.460523,1.0022490465334846
13732236,0xa4c07289de58a9f65574b7ecdd2d133990502e4bcc2c6960b46ddf6d43a52309,2005919.741957,1.0035382347050419
13732255,0x5c3d2d632e251ab0056d5398d5a7a16e1e78d47ffdd784aa7e0a55b4d0d81990,2001259.291486,1.001298542543012
13732255,0xa3c1ba1d5be78a3bb30f31d15a2406a1dc26c3decbae8e77c53b27b3fa0a64ee,3083279.622133,0.999453064580981
13737240,0xcf26a9b82e3a991431f8b00987b8348e0c3b51e3742efe718ce9383245b0cf0d,1501991.205824,1.0006063668942582
13743622,0x5f832078567e0d656505eac802ff66af98846b3731daa70a5ced31ca59abd3f9,1002475.040242,1.0027394973211727
13743638,0x7ba57b79c2ffdeaf548cf2d1fe93d87cdeaceb926b4bf406e10deb682b132620,1501755.063611,1.0015439521494691
13744227,0x8958d60f513cbcee89881d604249727d31e78469bf8ec54f9900411d14e48f21,1500618.080049,1.0007122670461137
13744263,0xd4ff820f0ab50dfe810b4db505955ba7eaf0af07ce32bdb1b0e3da0f87c2b589,378172.476421,1.0002289167144156
