block,txHash,volume,price
11011383,0x0132458cdfeef883fd79dec328d61551260d479c02d5c1ae2df9e1c5ffe3ce45,33306.632356,1.0068595609636357
11011410,0x5031ee4ea5bd065e884a12ae3d21d691a941722bea1b995bbe42c3a7a7d03c14,324.536236,1.00512957135778
11012133,0xc58dbbfb7e1143a716e226d0b94cbf67f54e380ea1ef592ed6ec506643344d68,34815.334731,1.031060177649235
11012260,0x179fda49c434b54a515a1ba307a6149d4b9fe7e5d2a859ded62cf1d3e25fb021,34395.62807,1.0175688453592815
11012560,0x6f7f0d3bf4d984bd03c96d8b39d44ea9b139a796c48e2e7bb3c5607d4ba81824,41372.792822,1.018379884010497
11013117,0x984aabc858f4561e406a1c49ef1ddade8044c96e0e2dfab00497fd96935feeaf,18183.380908,1.0116496619837887
11013254,0x2973e4dffee2463a20bf937da2748509a3dcb0487b8bc23dbff0c5b038406d84,18023.63139,1.0119490011964642
11013794,0x1b648246f6caf08caeb1d920d64726416573e1f7824deb9c02dd93f31ed2bb65,18247.531445,1.010965974038206
11014126,0x29e65b036bcecff9ff891939aed04f6f0ce22deb5ff037ac7fd8fcda4f20d7f9,1485.666873,1.0105614927830002
11014185,0xa0d9f63eb4c9b9db736325009fb2e5c8d71a7cc98de0d650e5cbece3964907d4,2132.137426,1.0104725152129816
11015941,0x2c0061edd3f86d2b9d80ca4e6008e73db309ca78e233d2d6e3c3330bbc8e6984,1.01685,1.01685
11015951,0xf990a1bfa7ea345175ef60520a20b2628d216bc003ef9198d273013f1d7d2a5c,202908.724443,1.012627882156143
11016084,0x2ae6341a89dc83dada7af3531769036169baacad13a1345db2a23bc2dd9b072f,18932.699736,1.0090277107823724
11016103,0xfde9b17d49987ea526676beb6a3b82c442fa6c50dfe6dde2561f4c4ccafc1fb5,100785.659024,1.0078565902399998
11016180,0x73fc1374197c91c1c8c0f9310687e75e8e23ab49f39f834c1a7da8729a4eadcf,1.007009,1.007009
11016193,0xd6700830f7e7ab4b5c5592d73575b851edcd2e5e0d5a5d764a359392279f6179,201135.415564,1.0056821062305312
11016243,0x34418cc67b8db42a6fe2a96a1a050877597fb1f6819253496f9b691e2fb37017,200734.976754,1.00367488377
11016254,0x8edaf2630f82f8ab3380d3f9c58a0239ae52d52b529d77568536f3fc149dcd54,100251.032378,1.00251032378
11016334,0xe1919ed6a500062a44badfa47088feddaca0e8ea1349b017db9a6e14df90c7e0,200288.257506,1.00144128753
11016971,0x1c5a84f746084ae4e7ed8aafd0c476499b62ffd8301694fc38381dafdd1ddc78,300575.307965,1.0019176932166667
11020986,0xd85b7a3b1a5484f70affa79c1ecea83e924dbf4e5826ac51da426d77315a9ce6,20709.450841,0.9988222575428515
11032577,0x9accf106399261372d5df84c25a855f48c12434fb02995d49ccea2d5bbfe483e,10506.004088,0.9972874180081218
11061368,0x96d3fed8fd2b5850d1d7d056512c77a956bf0bb25b4f5ef97fc3611a6b2ab7ca,701.016982,1.0014528314285713
11061941,0xaa004a276e9e128a115dd1ce7cd047c9c17a8206e9af4e7e8fd5a22c5c0b77f4,530.610345,1.0011515943396228
