block,txHash,volume,price
13229963,0x4dec5dfee687920855b2a9fe269f3f9f62164cf67a6437386bbab3117a851be6,29739.901858,0.9913300619333334
13239629,0xb8693868b4714d9c801d1fe68245400b091bf1f25e492862e1da6b2af64aded8,68214.661441,0.9744951634428572
13248905,0x218ebb9ec034ebff24e7720e5cfc5591e6e93443aa561f947a408f63418205d4,38927.969645,0.9731992411249999
13252285,0x7a7f7d707f95ddb30810bb2e9000d0fee0d44ec6088044ebe4e60a8b7c130f19,70245.583306,0.9880534566944157
13256110,0x320f9d2e08d6e7723245a57bb9a1c24767985919c45588e199d6d867eb864a40,19503.547686,0.9751773843000001
13256365,0xc089ae09fe8d9fbd135ed05d9e7dc6b81a8dc27191134cab543916f2c87ff3c0,19472.230879,0.9736115439499999
13259411,0xc379b921b3cc7a54f671d2f8867809469181c000ba7a7f59ee45f0f345f7f9c9,9989.121369,0.9345656913412073
13265503,0x3885f67d8f6a0c6c6d1f55e5b73f6c9b964259a68bc28c45842bde6377d1b7c7,86667.692988,0.9785447607620911
13273559,0xdaa108ca7cdec48bd5b029f303855867bece1d8d46d7042d563c717b00d6c26b,9097.260208,0.9735225687078382
13281570,0x7b0d3ea8e17471d7883653e680aa812b511351bfcf9433f2c36bb95f443cf234,1675.144952,0.9855359098209716
13281716,0x53af5c685c50081059dfea71a730ac940340890e7569b5a45c7149c97b17dc49,195483.503954,0.9822477559992802
13285408,0x6d4f90478481987da4170528f41acf4c70a13fd1d10943420a9a0147bdfdc88f,4994.606014,0.9691966662336152
13287727,0xbb14db5e220ad39a2229a23d281c1043286db0256db60c3591b5e8b0dbd15f5a,9686.060674,0.9686060674
13303970,0x620e4a9358c2e80085b74bb695d072d35395ef04ac1ff3d699ca23a87702cf8a,19583.122075,0.9798057823551645
13307521,0xcfbfecad0ce3e42deb1777abd1232e14739323fb99d370630e4983f70cf91dbc,100584.455749,0.981105267378319
13309388,0xf2190706d3032cf36254454c216628478ea1af1e2a91e175889949a6dad80b33,9493.125521,0.9779669847532708
13316018,0xfa2e3cea3fa15bbc802d7fdbcf53f7f1b28790741fab43793e72ac424e89201b,19737.177102,0.9868588550998748
13318642,0xf3550f696d7d82f91ce00b656b135dd1cb77b3d9c0a1f640ea08482fd85aadf3,3903.152842,0.9860513895308374
13322413,0x997bf87bb773dbcb8202a84f4e40aef9a8cb2377061d486b27a3eaf37fad148a,10405.605852,0.9848738308794358
13327424,0xe32c3f72a269b2df35d2f237357214cf85be028be075d5d0b8883181968caaf1,14763.218134,0.9842145422666667
13328114,0x7fcf3b0099595b2763a1fd3bf9acf71646d354aa2d4e347bcebfa789d06de4cf,101355.732148,0.9812340746191173
13332829,0x9d499b805b89aa3299b5adefdce6b1936bdaa4b41adaecf8932a7f2fa6833524,29278.276568,0.9759425522666667
13336317,0x9e6ac5e40c826570a7c67c605d778e48f4945ef122930d4ab9bb64cad876d77f,19985.061918,0.9601108049961636
13345897,0x10ed16ed8fb4cf1a494cdecf8e38d77ac4e931bd5deee9d79489be7d98058b17,655.700437,0.9742868881411166
13353180,0x8f3299ed0c1df95d00f525632f70441710f88654f445e43f92d1aa47bc0815b7,10000.802252,0.9760689295334765
13370333,0xaee700aa29d032bf8783029fd2fb04f3693945e665cdce6e382c7927319d01d8,19612.64768,0.9743406842413623
13378633,0x8cf4b92299766ebaaee9f2c0691bf0cf4161026cd58e54b411825b48c5cbcc67,14565.56141,0.9710374273333333
13384865,0x37d326914d33b612f3557e1ef973b84b387ffd09c744895c89542beb8cf0b732,9569.594757,0.9569594756991783
13386949,0x8464ceca7d4c9c49d687df28162276fb39e5f79dad0a9a3f13ea191633ba01e5,9768.043907,0.9768043906999999
13398686,0x4e029f19e2168e0607e110953874ff303cbb30f2c2af3b1b0a3f6aac56798230,4913.562562,0.978795454348644
13399029,0x089d75b0b682b9627b43191557cd64d09e438d42da08a29fdd8510473328de8d,13789.290677,0.9780554319378246
13400175,0x68f0d4dd675846cd4403d59bf35720c2d99f015274bad11085ffd8c59db01751,7801.581902,0.97519773775
13401169,0xe537117f7da68b72c65bf436f165b54c86d1c9f31e4c30e84f2fa591f776fac9,22090.887308,0.9911680401346763
